#time,SMEAR_TEMP_168.dat,SMEAR_PRESS.dat,SMEAR_RH.dat,SMEAR_SWR.dat,SA_tower.dat,SA_ground.dat,NH3.dat,SMEAR_CS.dat,SMEAR_GAS_CO.dat,SMEAR_GAS_NO2.dat,SMEAR_GAS_NO.dat,SMEAR_GAS_O3.dat,SMEAR_GAS_SO2.dat,CH3OH,-,CH3CHO,C2H5OH,CH3COCH3,CH3CO2H,C5H8,-,MEK,BENZENE,-,-,TOLUENE,MONOTERPENE
101.597222222222,7.22010871303162,1009.15998081535,28.9000319744211,602.043961587261,4552900.16616056,3647073.16582125,58.6743169695179,0.00360185190476191,163.669999999169,0.462666933324788,0.05,50.0079999996866,0.239999776001773,1.01,0.0833,0.261,0.387,0.794,0.37,0.0219,0.0114,0.107,0.0811,0.0238,0.0252,0.0155,0.0261
101.604166666667,7.34,1008.96999520384,28.2599616306955,588.372847142851,4281319.99880588,3193412.74968954,80.0532236407515,0.00360419182539678,164.189999997505,0.446000799974399,0.05,50.2039999990595,0.279999520004823,0.998,0.0838,0.257,0.388,0.795,0.37,0.0221,0.0113,0.107,0.0809,0.0235,0.0256,0.0149,0.026
101.611111111111,7.08000959232693,1008.85,27.9100015987212,575.584816031744,4067649.99920392,3137859.58312636,43.8827105823193,0.00354676788359785,164.052666667106,0.442000128002048,0.05,50.2533333331755,0.169999968000049,0.989,0.0842,0.252,0.389,0.796,0.37,0.0223,0.0111,0.107,0.0806,0.0232,0.0261,0.0142,0.0258
101.618055555556,7.59003836930405,1008.73005755396,26.5301854516362,561.981586984123,3853979.99960196,3082306.41656318,46.6034427844683,0.00348934394179893,163.915333333553,0.438000064001024,0.05,50.3026666665878,0.239999936000507,0.98,0.0847,0.247,0.39,0.797,0.37,0.0226,0.011,0.107,0.0804,0.023,0.0265,0.0135,0.0256
101.625,7.49,1008.82,26.77,546.1886,3640310,3026753.25,40.2105066256661,0.00343192,163.778,0.434,0.05,50.352,0.31,0.979,0.0847,0.247,0.392,0.799,0.371,0.0223,0.011,0.107,0.0802,0.0232,0.0269,0.0132,0.0258
101.631944444444,7.58007034372409,1008.73998081535,27.1994756195113,527.716600000008,3465390.41699252,2817989.91705557,40.0617268039603,0.00343370902116402,164.066666667128,0.419999775996417,0.05,50.4180000001056,0.22999942400456,0.981,0.0843,0.249,0.395,0.8,0.371,0.0218,0.0111,0.108,0.08,0.0237,0.0272,0.0132,0.026
101.638888888889,7.4199712230192,1008.69999200639,27.1400447641924,514.828620634925,3290470.83398504,2609226.58411113,33.5022782818538,0.00343549804232804,164.355333334257,0.405999551992833,0.05,50.4840000002111,0.0900001279998051,0.984,0.084,0.251,0.398,0.802,0.372,0.0212,0.0113,0.108,0.0799,0.0242,0.0275,0.0132,0.0263
101.645833333333,7.59001438848917,1008.64995203837,26.2300527577936,494.566152380969,3115551.25097756,2400463.2511667,29.8970706076755,0.00343728706349206,164.644000003199,0.392000799974399,0.05,50.5499999998848,0.259999136008682,0.987,0.0836,0.253,0.401,0.804,0.373,0.0207,0.0114,0.108,0.0797,0.0248,0.0278,0.0132,0.0266
101.652777777778,7.7499520383684,1008.53002557954,27.3799488409263,475.882391746065,2951280.00030613,2328640.58346718,22.4531075367855,0.00349495402116396,165.310666667733,0.408666933324788,0.05,50.5259999999616,0.169999744002027,0.989,0.0833,0.255,0.404,0.806,0.373,0.0201,0.0116,0.108,0.0796,0.0253,0.0282,0.0132,0.0268
101.659722222222,7.77993924859998,1008.39999680256,27.6999968025579,453.929753650751,2787008.74969387,2256817.91653282,18.7383668481964,0.00355399502645507,165.977333332267,0.425333066675212,0.05,50.5020000000384,0.19000028799772,0.992,0.0829,0.257,0.406,0.807,0.374,0.0196,0.0117,0.109,0.0794,0.0258,0.0285,0.0132,0.0271
101.666666666667,7.7699664268586,1008.29994724221,27.9997889688255,432.364316666649,2622737.49894786,2184995.24892546,12.4558637182225,0.00361303603174606,166.643999996801,0.441999200025601,0.05,50.4780000001152,0.170000527994694,0.995,0.0826,0.26,0.409,0.809,0.374,0.019,0.0118,0.109,0.0793,0.0263,0.0288,0.0132,0.0273
101.673611111111,7.56000319744231,1008.31998241407,28.6799680255769,412.36422412696,2434472.04096524,1992721.95761697,11.6968630384517,0.00361416055555556,168.441333327583,0.430000384006143,0.05,50.6026666662678,0.229999920000122,0.998,0.0822,0.262,0.412,0.811,0.375,0.0185,0.012,0.109,0.0791,0.0269,0.0291,0.0132,0.0276
101.680555555556,7.69985291766781,1008.18994244604,28.4899488409279,388.647079682533,2246206.58298262,1800448.66630849,12.199448592075,0.00361236492063492,170.238666663792,0.418000192003072,0.05,50.7273333331339,0.090000639994933,1,0.0819,0.264,0.415,0.812,0.376,0.0179,0.0121,0.109,0.0789,0.0274,0.0294,0.0132,0.0278
101.6875,7.51,1008.13,28.26,366.3731,2057941.125,1608175.375,9.56367598874534,0.00361056928571429,172.036,0.406,0.05,50.852,0.17,1,0.0815,0.266,0.418,0.814,0.376,0.0174,0.0122,0.11,0.0788,0.0279,0.0297,0.0132,0.0281
101.694444444444,7.65998081534798,1008.04992965628,27.8698017585957,344.412754920644,1885323.12532157,1548754.83344403,6.94572065166329,0.00358066666666668,174.864666671191,0.401999935998976,0.05,50.8473333333259,0.369998720010134,1.01,0.0812,0.268,0.42,0.816,0.377,0.0168,0.0124,0.11,0.0786,0.0285,0.03,0.0132,0.0283
101.701388888889,7.37999840127884,1007.91000799361,28.3499648281346,319.531203333354,1712705.12564313,1489334.29188805,2.880371898656,0.00354858333333335,177.693333342383,0.397999871997952,0.05,50.8426666666517,0.279999824000268,1.01,0.0808,0.271,0.423,0.818,0.378,0.0163,0.0125,0.11,0.0785,0.029,0.0303,0.0132,0.0286
101.708333333333,7.50997601918471,1007.78003357314,28.4899616306955,296.134478095298,1540087.1259647,1429913.75033208,7.39070691379149,0.00351602888888891,180.521999998068,0.394000543982591,0.05,50.83799999984,0.26,1.01,0.0805,0.273,0.426,0.819,0.378,0.0157,0.0127,0.11,0.0783,0.0295,0.0307,0.0132,0.0289
101.715277777778,7.47000319744211,1007.75001278977,28.900028776979,273.005081904802,1416737.66689654,1290289.20859353,22.5371639920516,0.00347413074074077,180.11933333269,0.405333514660856,0.05,50.8046666666134,0.150000159998733,1.01,0.0801,0.275,0.429,0.821,0.379,0.0152,0.0128,0.111,0.0781,0.03,0.031,0.0132,0.0291
101.722222222222,7.47998081534736,1007.65003517186,28.6800095923263,249.619103491992,1293388.20810347,1150664.66640647,26.2422600996382,0.00343223259259255,179.71666666731,0.416666485339144,0.05,50.7713333333866,0.170000031999747,1.02,0.0798,0.277,0.432,0.823,0.379,0.0146,0.0129,0.111,0.078,0.0306,0.0313,0.0132,0.0294
101.729166666667,7.4599664268586,1007.66995683453,28.8898561151083,226.039507142823,1170038.74922206,1011040.12450968,32.7138195248816,0.00339339039682547,179.314000001932,0.427999456017409,0.05,50.73800000016,0.130000431995659,1.02,0.0794,0.279,0.435,0.824,0.38,0.0141,0.0131,0.111,0.0778,0.0311,0.0316,0.0132,0.0296
101.736111111111,7.41997761790382,1007.58998561151,28.9400527577981,201.673185714264,1030838.52031471,923304.645506453,29.472765249716,0.00347882359788364,174.568000015183,0.39866760534835,0.05,50.6633333335722,0.120000015999976,1.02,0.0791,0.282,0.437,0.826,0.381,0.0135,0.0132,0.112,0.0777,0.0316,0.0319,0.0132,0.0299
