C7BDCOH           7  4  0 12  0  0  0
C1310CO          13  5  0 20  0  0  0
UDECOOH          11  2  0 24  0  0  0
C84OOH            8  4  0 14  0  0  0
NC102O2          10  7  1 14  0  0  0
NAPINAOOH        10  5  1 17  0  0  0
LIMALO2          10  5  0 17  0  0  0
C72OH             7  3  0 14  0  0  0
C720OOH           7  3  0 12  0  0  0
C7M6CO2OOH        8  4  0 12  0  0  0
NBZFUONE          4  6  1  3  0  0  0
NIPBNZOLO2        9  8  1 12  0  0  0
LIMALOH          10  4  0 18  0  0  0
C7CO3OHO          7  5  0  9  0  0  0
INDHPCHO          5  7  1  9  0  0  0
DMMALYOH          6  5  0  8  0  0  0
C734CO            7  5  0 10  0  0  0
C78OOH            7  4  0 14  0  0  0
PBZMUCCO2H        9  4  0 12  0  0  0
INCNPAN           5 12  3  7  0  0  0
C5124COPAN        6  8  1  5  0  0  0
MBOANO3           5  5  1 11  0  0  0
MNCATECH          1  4  1 79  0  0  0
MNCATECO          7  8  1  8  0  0  0
INB1OH            5  6  1 11  0  0  0
NC5MDCO2H         6  5  1  7  0  0  0
C116CHO          12  3  0 18  0  0  0
C8CO3OHO2         8  6  0 11  0  0  0
HO3C6OOH          6  3  0 14  0  0  0
INB1O2            5  7  1 10  0  0  0
C1011OOH         10  3  0 18  0  0  0
DNMETOL           3  5  2 82  0  0  0
CO25C6CO3H        7  5  0 10  0  0  0
C87OH             8  4  0 12  0  0  0
PERPINONIC       10  4  0 16  0  0  0
C68NO3            6  5  1 11  0  0  0
C108OH           10  4  0 16  0  0  0
C6CO3HO14         6  3  0 12  0  0  0
OETLMUCO2         9  6  0 13  0  0  0
H13M3C5NO3        6  5  1 13  0  0  0
C4CONO3OOH        4  6  1  7  0  0  0
C6O4KETOOH        6  7  0  6  0  0  0
C535OOH           5  7  0  8  0  0  0
C147OOH          14  6  0 22  0  0  0
C131CO2H         14  4  0 22  0  0  0
CY6DIONOOH        6  4  0  8  0  0  0
NC4IPDCO2H        7  5  1  9  0  0  0
H3NCO2CHO         4  6  1  5  0  0  0
EBFUCO            6  4  0  8  0  0  0
INCCO             5  6  1  9  0  0  0
MC7CO2OOH         8  4  0 12  0  0  0
C917OOH           9  4  0 14  0  0  0
LIMALBOOH        10  4  0 16  0  0  0
DMEBPR2OH        10  4  0 16  0  0  0
NDNPETOLO2        9 12  3 10  0  0  0
C1211OOH         12  5  0 20  0  0  0
C812O2            8  5  0 13  0  0  0
OXYOLOOH          8  6  0 12  0  0  0
DETLBPROOH       11  5  0 18  0  0  0
C812OH            8  4  0 14  0  0  0
C718CO2H          8  4  0 12  0  0  0
BOX2OHAOOH        6  4  0 14  0  0  0
IPCATC1OOH        3  3  0 84  0  0  0
C515PAN           6  8  1  5  0  0  0
C6NO3COOOH        6  6  1 11  0  0  0
DNT123LOOH        9 10  2 12  0  0  0
PXNCATECO2        8  9  1 10  0  0  0
C129OH           12  4  0 18  0  0  0
INCO              5  6  1 10  0  0  0
EPXKTMCO2H        6  4  0  8  0  0  0
C152O            15  5  0 25  0  0  0
C136OOH          13  3  0 22  0  0  0
NMBOBOOH          5  6  1 11  0  0  0
PHCOMEOOH         2  3  0 80  0  0  0
C141CO2H         15  3  0 24  0  0  0
C4DBMEPAN         8  7  1  9  0  0  0
DNMXYOL           2  5  2 80  0  0  0
PXNCATCOOH        8  9  1 11  0  0  0
APINBNO3         10  4  1 17  0  0  0
C58NO3PAN         5 10  2  8  0  0  0
C810NO3           8  5  1 13  0  0  0
CO3H4CO3H         5  5  0  8  0  0  0
C63OOH            6  4  0 12  0  0  0
PXYMUCOOH         8  6  0 12  0  0  0
IPNNCATCO2        9 11  2 11  0  0  0
LIMALAOOH        10  4  0 16  0  0  0
C7DCOOH           7  5  0 12  0  0  0
NMXYFUOOH         6  7  1  9  0  0  0
C126OOH          12  3  0 20  0  0  0
MPHCOMEOOH        3  3  0 82  0  0  0
DETLMUCO         11  5  0 17  0  0  0
DE35TNO3          5  3  1 87  0  0  0
COC4NO3OOH        4  6  1  7  0  0  0
NCATECHOL         0  4  1 77  0  0  0
C127OOH          12  4  0 20  0  0  0
NPXYQOOH          8  7  1  9  0  0  0
C823CO3H          9  5  0 14  0  0  0
C711OOH           7  4  0 14  0  0  0
EMPHCOMOOH        5  3  0 86  0  0  0
APINAOOH         10  3  0 18  0  0  0
IPMLNHYOOH        7  6  0 10  0  0  0
C715OOH           7  5  0 10  0  0  0
NMETOL1OOH        3  4  1 83  0  0  0
EPXEKTCO2H        7  4  0 10  0  0  0
EMPHOOH           3  2  0 84  0  0  0
NORLIMOOH         9  5  0 16  0  0  0
DNOETOLO          9  9  2 11  0  0  0
NOPINBOOH         9  3  0 14  0  0  0
NDNT123OOH        9 12  3 11  0  0  0
C114OOH          11  4  0 20  0  0  0
C519OOH           5  4  0 10  0  0  0
INB2O2            5  7  1 10  0  0  0
BCALCCO          15  3  0 22  0  0  0
NIPRBQO2          9  7  1 10  0  0  0
DNT124LOOH        9 10  2 12  0  0  0
PINONIC          10  3  0 16  0  0  0
C2OHOCO2H         3  4  0  6  0  0  0
C135O2           13  8  0 17  0  0  0
HOBUT2CO2H        5  3  0 10  0  0  0
C69OOH            6  4  0 12  0  0  0
C126OOA          12  4  0 18  0  0  0
PBZMUCO2          9  6  0 13  0  0  0
INAO              5  6  1 10  0  0  0
NC524O            5  7  1 10  0  0  0
TMBCO2H           3  2  0 82  0  0  0
C151O            15  5  0 25  0  0  0
DMEBMUO3H        10  5  0 14  0  0  0
NCATECO2          6  9  1  6  0  0  0
PBZMUCOH          9  5  0 14  0  0  0
EBZBPER2OH        8  4  0 12  0  0  0
OXYMUCCO3H        8  5  0 10  0  0  0
C5CO234OOH        5  5  0  6  0  0  0
C8DBCO2PAN        8  7  1  9  0  0  0
C537O             5  6  0  9  0  0  0
NNCATECO          6 10  2  5  0  0  0
NC3CO2H           4  5  1  5  0  0  0
NCRESOOH          7  8  1  9  0  0  0
NMETOLOH          9  7  1 13  0  0  0
TM135BPOOH        9  5  0 14  0  0  0
C619OOH           6  4  0  8  0  0  0
C519CO2H          6  4  0 10  0  0  0
NC72OOH           7  8  1  7  0  0  0
OXYMUCO           8  5  0 11  0  0  0
NDEMPLOOH        11  8  1 17  0  0  0
C622CO3H          7  4  0 12  0  0  0
NIPRBQO           9  6  1 10  0  0  0
H2M5C65OOH        7  3  0 16  0  0  0
HOC4CHOOOH        5  4  0 10  0  0  0
C1012OH          10  3  0 18  0  0  0
BCKBO            14  3  0 23  0  0  0
C145O2           14  7  0 23  0  0  0
C145OH           14  6  0 24  0  0  0
EPXMEDCO3H        7  5  0 10  0  0  0
C106NO3          10  6  1 15  0  0  0
OETOLOH           9  5  0 14  0  0  0
C41OH             4  4  0  8  0  0  0
C732OOH           7  5  0 12  0  0  0
C615CO2H          7  4  0 10  0  0  0
ECATECHOL         2  2  0 82  0  0  0
C7ADCOOH          7  5  0 12  0  0  0
C924OOH           9  4  0 16  0  0  0
C8CO3OHO          8  5  0 11  0  0  0
C5EDBPAN          8  7  1  9  0  0  0
HO5C6CO3H         7  4  0 14  0  0  0
MXYMUCCO2H        8  4  0 10  0  0  0
C524NO3           5  5  1  9  0  0  0
C822CO2H          9  3  0 14  0  0  0
C924CO            9  3  0 14  0  0  0
TM135MUPAN        9  7  1 11  0  0  0
INCOH             5  6  1 11  0  0  0
NOXYQOOH          8  7  1  9  0  0  0
C716OH            7  4  0 10  0  0  0
OXYMUCOH          8  5  0 12  0  0  0
TM124MUCO         9  5  0 13  0  0  0
H3M3C6OOH         7  3  0 16  0  0  0
TMBOOH            3  2  0 84  0  0  0
HO3C126OOH       12  3  0 26  0  0  0
C533OOH           5  6  0  8  0  0  0
BPINANO3         10  4  1 17  0  0  0
C626CO2H          7  4  0 10  0  0  0
T124NCATO         9  8  1 12  0  0  0
DETLMUNO3        11  7  1 17  0  0  0
DNOETOL           3  5  2 82  0  0  0
PINALNO3         10  5  1 15  0  0  0
C136CO3H         14  4  0 22  0  0  0
C7CO2DBPAN        7  7  1  7  0  0  0
PETLQOOH          9  5  0 12  0  0  0
KLIMONIC          8  5  0 12  0  0  0
MC6CO2OOH         7  4  0 10  0  0  0
DNT124LO          9  9  2 11  0  0  0
C143OOH          14  5  0 24  0  0  0
DNPETOLO2         9 10  2 11  0  0  0
HO2C54CO2H        6  3  0 12  0  0  0
C58NO3CO2H        5  7  1  9  0  0  0
MXYMUCOH          8  5  0 12  0  0  0
C116CO           11  3  0 16  0  0  0
C113NO3          11  5  1 21  0  0  0
MBKCOOHOOH        6  5  0 10  0  0  0
EPXMKTCO2H        6  4  0  8  0  0  0
C139OH           13  4  0 22  0  0  0
NDNIPBZLO2        9 12  3 10  0  0  0
NDNMXYOLO2        8 12  3  8  0  0  0
TLFUOH            5  4  0  8  0  0  0
C139O2           13  5  0 21  0  0  0
BCKBOO           14  4  0 22  0  0  0
C7EDCOH           7  4  0 12  0  0  0
HPNC524CO         5  8  1  9  0  0  0
PBFUOH            7  4  0 12  0  0  0
DMEBMUPAN        10  7  1 13  0  0  0
NOXYOLOOH         8  8  1 11  0  0  0
OXYBPEROOH        8  5  0 12  0  0  0
C7MOCOCO3H        9  6  0 12  0  0  0
LIMONONIC        10  3  0 16  0  0  0
C65NO36OOH        6  5  1 13  0  0  0
NC91CO3H         10  6  1 15  0  0  0
C4MOHOCO3H        6  5  0 10  0  0  0
ENCATECOOH        8  9  1 11  0  0  0
PBZQCO            6  4  0  4  0  0  0
C6CO2M2OH         6  4  0 10  0  0  0
OXYMUCPAN         8  7  1  9  0  0  0
C728OH            7  4  0 14  0  0  0
C712OOH           7  4  0 14  0  0  0
INANCO            5  8  2  8  0  0  0
C4NO3COOOH        4  6  1  7  0  0  0
C133O            13  5  0 21  0  0  0
DNOXYOL           2  5  2 80  0  0  0
NDNOETOLO2        9 12  3 10  0  0  0
CO1H63OOH         6  4  0 12  0  0  0
HO14CO2C4         4  3  0  8  0  0  0
C41NO3            4  6  1  7  0  0  0
C928OH            9  3  0 16  0  0  0
C915OOH           9  4  0 14  0  0  0
TM124BCO2H        3  2  0 82  0  0  0
DNT124LO2         9 10  2 11  0  0  0
NDNIPBLOOH        9 12  3 11  0  0  0
PBENZOLOH         9  5  0 14  0  0  0
PETOLOH           9  5  0 14  0  0  0
NC4DCO2H          4  5  1  3  0  0  0
PETLMUCO3H        9  5  0 12  0  0  0
C116CO2H         12  4  0 18  0  0  0
C914OOH           9  5  0 12  0  0  0
LMLKAOH           9  4  0 14  0  0  0
CHOC4OHOOH        5  4  0 10  0  0  0
IPRBQOH           9  4  0 12  0  0  0
C916OH            9  4  0 14  0  0  0
HM33C4OOH         6  3  0 14  0  0  0
C919OOH           9  5  0 14  0  0  0
LIMALOOH         10  5  0 18  0  0  0
NLIMALOOH        10  7  1 17  0  0  0
PBZMUCCO          9  5  0 12  0  0  0
C914CO            9  4  0 10  0  0  0
TM124MUPAN        9  7  1 11  0  0  0
NEBNZOLO          8  7  1 10  0  0  0
C813OH            8  5  0 14  0  0  0
PEBQOOH           8  5  0 12  0  0  0
C131OOH          13  4  0 22  0  0  0
HOCO4C5OOH        5  4  0 10  0  0  0
PETLBPROOH        9  5  0 14  0  0  0
HO36C12          12  2  0 26  0  0  0
C8OHCO2PAN        9  8  1 11  0  0  0
C6HOCOOOH         6  4  0 12  0  0  0
NDNT124OOH        9 12  3 11  0  0  0
OETLBPROOH        9  5  0 14  0  0  0
C818OH            8  4  0 14  0  0  0
NPEBQO            8  6  1  8  0  0  0
H3C2C4CO3H        5  5  0  8  0  0  0
C4COMOHOOH        6  4  0 12  0  0  0
TM123BOOH         3  2  0 84  0  0  0
IPMLNHY2OH        7  5  0 10  0  0  0
ECO3PAN           6  8  1  5  0  0  0
C6M5CO2OOH        7  4  0 10  0  0  0
BCLKBOH          14  4  0 22  0  0  0
C128OH           12  4  0 20  0  0  0
BCLKBOC          14  4  0 22  0  0  0
IPNCATECO2        9  9  1 12  0  0  0
C128O2           12  5  0 19  0  0  0
BCLKBO2          14  5  0 21  0  0  0
C731CO3H          8  5  0 12  0  0  0
NTM123OLO         9  7  1 12  0  0  0
DNEBNZLOOH        8 10  2 10  0  0  0
C61NO3            6  5  1 11  0  0  0
MXNNCATCO2        8 11  2  9  0  0  0
C1311O           13  3  0 21  0  0  0
NC91PAN          10  8  2 14  0  0  0
C927OOH           9  4  0 16  0  0  0
HO24C4CO3H        5  5  0 10  0  0  0
INB1NBCHO         5  8  2  8  0  0  0
C1211CO2H        13  5  0 20  0  0  0
HO124C5           5  3  0 12  0  0  0
C135O            13  7  0 17  0  0  0
C918PAN          10  6  1 15  0  0  0
PTLQOH            7  4  0  8  0  0  0
C821OOH           7  5  0 10  0  0  0
C622OOH           6  3  0 12  0  0  0
C6NO3CO4OH        6  5  1 11  0  0  0
C923OOH           9  3  0 16  0  0  0
TM124OLOH         9  5  0 14  0  0  0
C1011CO2H        11  3  0 18  0  0  0
C924OH            9  3  0 16  0  0  0
C920PAN          10  7  1 15  0  0  0
C126OH           12  2  0 20  0  0  0
HPC52CO3H         5  8  0 10  0  0  0
PBZMUCO           9  5  0 13  0  0  0
C5DBECO3H         8  5  0 10  0  0  0
PTLQOOH           7  5  0  8  0  0  0
TM123BCO2H        3  2  0 82  0  0  0
C83OOH            8  5  0 12  0  0  0
C4MOHOPAN         6  7  1  9  0  0  0
C51NO3            5  5  1  9  0  0  0
C628OOH           6  5  0 10  0  0  0
C142OOH          14  4  0 24  0  0  0
ENCATECO2         8  9  1 10  0  0  0
C6CYTONOOH        6  5  0  6  0  0  0
BZFUOH            4  4  0  6  0  0  0
PXYBIPENO3        8  6  1 11  0  0  0
C813NO3           8  7  1 13  0  0  0
C1014OOH         10  5  0 18  0  0  0
C1013CO3H        11  5  0 18  0  0  0
C2CL2OHOOH        2  3  0  5  0  2  0
PXYOLOOH          8  6  0 12  0  0  0
C818OOH           8  5  0 14  0  0  0
C718OOH           7  4  0 12  0  0  0
OTCTEC1OOH        3  3  0 84  0  0  0
C116OH           11  3  0 18  0  0  0
C617CO3H          7  5  0 10  0  0  0
NIPBNZ1OOH        3  4  1 83  0  0  0
C122OOH          12  4  0 24  0  0  0
COHM2CO2H         4  4  0  6  0  0  0
BUTDAOOH          4  3  0  8  0  0  0
BCKBCO           14  3  0 22  0  0  0
C7EDCCO           7  4  0 10  0  0  0
C123OOH          12  4  0 24  0  0  0
C132O2           13  5  0 21  0  0  0
C1313O           13  4  0 21  0  0  0
C132OH           13  4  0 22  0  0  0
C65NO3CO2H        6  5  1 11  0  0  0
TLEMUCPAN         7  7  1  7  0  0  0
C6CONO3OOH        6  6  1 11  0  0  0
METLMUCO          9  5  0 13  0  0  0
INAHPCHO          5  7  1  9  0  0  0
C137O            13  3  0 21  0  0  0
DDECOOH          12  2  0 26  0  0  0
MACROOH           4  4  0  8  0  0  0
PNCATECOOH        9  9  1 13  0  0  0
BCKAO            14  3  0 23  0  0  0
NDNPHENO2         6 12  3  4  0  0  0
C5MEJPAN          9  8  1 11  0  0  0
NDMEPHOLOH       10  7  1 15  0  0  0
NMETOLOOH         9  8  1 13  0  0  0
C43NO3CO2H        5  5  1  9  0  0  0
NDMEPHOLO2       10  8  1 14  0  0  0
TLEMUCOH          7  5  0 10  0  0  0
C614CO            6  4  0  8  0  0  0
C625OH            6  4  0 12  0  0  0
ENNCATECO2        8 11  2  9  0  0  0
IPNCATCOOH        9  9  1 13  0  0  0
INAHPCO2H         5  8  1  9  0  0  0
C811OOH           8  4  0 14  0  0  0
BCLKAOOH         14  5  0 22  0  0  0
TM123OLOOH        9  6  0 14  0  0  0
T123CT1OOH        3  3  0 84  0  0  0
OETLQOH           9  4  0 12  0  0  0
INANCO2H          5  9  2  8  0  0  0
HO6CO9C11        11  2  0 22  0  0  0
C1212OOH         12  6  0 20  0  0  0
C4PAN2            4  7  1  7  0  0  0
C914OH            9  4  0 12  0  0  0
C1310OH          13  5  0 22  0  0  0
INB1NBCO2H        5  9  2  8  0  0  0
C2CL3HOOOH        2  3  0  4  0  3  0
NOPINAOOH         9  3  0 14  0  0  0
C1214O           12  4  0 19  0  0  0
C921OOH           9  5  0 16  0  0  0
BCLKBO           14  4  0 21  0  0  0
CO356OCOOH        6  6  0  8  0  0  0
C734OOH           7  6  0 12  0  0  0
C614CO23OH        6  4  0 10  0  0  0
C10PAN1          10  6  1 19  0  0  0
C10PAN2          10  6  1 15  0  0  0
TLBIPERNO3        7  6  1  9  0  0  0
TMB1FUOH          6  4  0 10  0  0  0
MXYMUCNO3         8  7  1 11  0  0  0
C630OOH           6  4  0 10  0  0  0
NNCATECOOH        6 11  2  6  0  0  0
C818CO            8  4  0 12  0  0  0
MXNNCATOOH        8 11  2 10  0  0  0
C1310OOH         13  6  0 22  0  0  0
MACRNCO2H         4  6  1  7  0  0  0
NDNCRESOOH        7 12  3  7  0  0  0
C144O2           14  5  0 23  0  0  0
H3C25C6OH         6  4  0 10  0  0  0
C732OH            7  4  0 12  0  0  0
TLBIPEROOH        7  5  0 10  0  0  0
C93NO3            9  5  1 17  0  0  0
C825CO            8  4  0 12  0  0  0
C1215O           12  5  0 19  0  0  0
NC524NO3          5  9  2 10  0  0  0
NC102OOH         10  7  1 15  0  0  0
TM124BP2OH        9  4  0 14  0  0  0
C139O            13  4  0 21  0  0  0
C87CO             8  4  0 10  0  0  0
NDNOXYLOOH        8 12  3  9  0  0  0
DMEBMUOH         10  5  0 16  0  0  0
C117O            11  4  0 17  0  0  0
C923CO3H         10  4  0 16  0  0  0
PXYFUOH           5  4  0  8  0  0  0
DNPXYOLO          8  9  2  9  0  0  0
INDOH             5  6  1 11  0  0  0
INDO2             5  7  1 10  0  0  0
IPBZMUCO2H        9  4  0 12  0  0  0
C4COMOHPAN        6  8  1  7  0  0  0
PTNNCATCO2        9 11  2 11  0  0  0
NDNEBNZLO         8 11  3  8  0  0  0
NOETOLOH          9  7  1 13  0  0  0
CYHXOLAOOH        6  3  0 12  0  0  0
C721OOH           7  4  0 12  0  0  0
MXYOLOOH          8  6  0 12  0  0  0
C4COMOH3OH        6  3  0 12  0  0  0
C826OOH           8  5  0 14  0  0  0
TM124MUOOH        9  6  0 14  0  0  0
BZEMUCOOH         6  6  0  8  0  0  0
TM124OHNO2        3  3  1 83  0  0  0
T123NCATEC        3  4  1 83  0  0  0
EBZMUCCO3H        8  5  0 10  0  0  0
EBFUOH            6  4  0 10  0  0  0
TM124BPNO3        9  6  1 13  0  0  0
NPPRBQO2          9  7  1 10  0  0  0
MMCFNO3           3  7  1  3  0  0  0
HOPINONIC        10  4  0 16  0  0  0
PBZMUCPAN         9  7  1 11  0  0  0
METLMUCOOH        9  6  0 14  0  0  0
BZFUCO            4  4  0  4  0  0  0
C719OOH           7  5  0 12  0  0  0
C5DBEPAN          8  7  1  9  0  0  0
C730OOH           7  5  0 14  0  0  0
C7CO4EDB          9  4  0 10  0  0  0
C521OH            5  4  0  8  0  0  0
BCKAO2           14  4  0 23  0  0  0
NMETLQO2          9  7  1 10  0  0  0
C8CO2DBPAN        8  7  1  9  0  0  0
C726CO5OOH        7  4  0 10  0  0  0
C136OH           13  2  0 22  0  0  0
PXNCATECO         8  8  1 10  0  0  0
PXNCATECH         2  4  1 81  0  0  0
C113OH           11  3  0 22  0  0  0
NEBFUOOH          6  7  1  9  0  0  0
C1210CO3H        13  5  0 20  0  0  0
LIMALO           10  4  0 17  0  0  0
BCKAOO           14  4  0 22  0  0  0
BCKAOH           14  3  0 24  0  0  0
NPXYFUOOH         5  7  1  7  0  0  0
HC3CO2H           4  3  0  6  0  0  0
C515CO3H          6  6  0  6  0  0  0
C152O2           15  6  0 25  0  0  0
C827CO3H          9  5  0 14  0  0  0
PBFUOOH           7  5  0 12  0  0  0
C6MOCOCO3H        8  6  0 10  0  0  0
C58OH             5  4  0 10  0  0  0
BCLKBOOH         14  5  0 22  0  0  0
DNT124BOL         3  5  2 82  0  0  0
C152OH           15  5  0 26  0  0  0
C141OO           14  5  0 22  0  0  0
C6DIALOOH         6  4  0 10  0  0  0
METLMUCPAN        9  7  1 11  0  0  0
NTM135OLOH        9  7  1 13  0  0  0
OXYFUOH           6  4  0 10  0  0  0
PBZBPER2OH        9  4  0 14  0  0  0
C6COALCO3H        6  5  0  8  0  0  0
METLMUCCO         9  5  0 12  0  0  0
C59OOH            5  5  0 10  0  0  0
HNMVKOH           4  6  1  7  0  0  0
MIBKOHBOOH        6  4  0 12  0  0  0
IC7DCOOH          7  5  0 12  0  0  0
PNCATECO2         9  9  1 12  0  0  0
DNMXYOLO2         8 10  2  9  0  0  0
MNNCATCOOH        7 11  2  8  0  0  0
HO13C4OH          4  3  0 10  0  0  0
C615CO2OOH        6  4  0  8  0  0  0
C628OH            6  4  0 10  0  0  0
NCATECOOH         6  9  1  7  0  0  0
MMALNACO2H        5  7  1  7  0  0  0
CONO3C6OOH        6  6  1 11  0  0  0
C128CO           12  4  0 18  0  0  0
C621O2            6  6  0  9  0  0  0
PETLMUCNO3        9  7  1 13  0  0  0
C915NO3           9  5  1 13  0  0  0
C61CPAN           7  8  1  9  0  0  0
C63NO32OOH        6  5  1 13  0  0  0
C624OOH           6  3  0 12  0  0  0
C919NO3           9  6  1 13  0  0  0
HO6C7OOH          7  3  0 16  0  0  0
IC7DCOH           7  4  0 12  0  0  0
C926OH            9  4  0 14  0  0  0
MBOAOH            5  3  0 12  0  0  0
C148OOH          14  6  0 22  0  0  0
NDNIPBZLO         9 11  3 10  0  0  0
C930OH            9  4  0 14  0  0  0
BCALO2           15  5  0 25  0  0  0
INB1NACO3H        5 10  2  8  0  0  0
IEACO3H           5  5  0  8  0  0  0
C717OH            7  4  0 10  0  0  0
BCALCOH          15  3  0 24  0  0  0
C920OOH           9  4  0 16  0  0  0
BCALOH           15  4  0 26  0  0  0
C928CO2H         10  4  0 16  0  0  0
PXNNCATOOH        8 11  2 10  0  0  0
BCALOO           14  4  0 22  0  0  0
C1214O2          12  5  0 19  0  0  0
NMXYQOOH          8  7  1  9  0  0  0
C107OH           10  3  0 16  0  0  0
MXCTEC1OOH        2  3  0 82  0  0  0
OET1OOH           3  2  0 84  0  0  0
C813O             8  5  0 13  0  0  0
OETLQCO           9  4  0 10  0  0  0
BCLKACO          14  4  0 20  0  0  0
C1214OH          12  4  0 20  0  0  0
C144OOH          14  5  0 24  0  0  0
HO3C86OOH         8  3  0 18  0  0  0
C145O            14  6  0 23  0  0  0
C4MCNO3OOH        5  6  1  9  0  0  0
INB2OOH           5  7  1 11  0  0  0
C824OOH           8  4  0 14  0  0  0
C1313OOH         13  5  0 22  0  0  0
INB1HPCHO         5  7  1  9  0  0  0
CO2N3PAN          4  9  2  4  0  0  0
C76OOH            7  4  0 14  0  0  0
T123NNCTO         9 10  2 11  0  0  0
C128OOH          12  5  0 20  0  0  0
C4M2AL2OH         5  4  0  8  0  0  0
HO8C9CO3H        10  4  0 20  0  0  0
DMEBPROOH        10  5  0 16  0  0  0
APINCNO3         10  4  1 17  0  0  0
MXYLCO2H          2  2  0 80  0  0  0
ALC4DOLOOH        5  5  0 10  0  0  0
BZEMUCCO2H        6  4  0  6  0  0  0
CO2HOC6OOH        6  4  0 12  0  0  0
C98OOH            9  5  0 16  0  0  0
C730OH            7  4  0 14  0  0  0
DMEBIPNO3        10  6  1 15  0  0  0
MVKOHAOOH         4  5  0  8  0  0  0
C1211O           12  4  0 19  0  0  0
C94OOH            9  4  0 16  0  0  0
APINCOH          10  2  0 18  0  0  0
PPRBQO            9  4  0 13  0  0  0
C819OOH           8  5  0 14  0  0  0
C824OH            8  3  0 14  0  0  0
OCATEC1OOH        2  3  0 82  0  0  0
PBENZOLO          9  5  0 13  0  0  0
C927OH            9  3  0 16  0  0  0
C57AOOH           5  5  0 10  0  0  0
NTM123OLOH        9  7  1 13  0  0  0
CO1H63OH          6  3  0 12  0  0  0
CO2N3CO3H         4  7  1  5  0  0  0
C7BDCOOH          7  5  0 12  0  0  0
PBZMUCNO3         9  7  1 13  0  0  0
C56OOH            5  4  0 12  0  0  0
IPNCATECO         9  8  1 12  0  0  0
IPNCATECH         3  4  1 83  0  0  0
C630OH            6  3  0 10  0  0  0
C55OOH            5  4  0 10  0  0  0
C929OH            9  4  0 16  0  0  0
C525O2            5  6  0  9  0  0  0
NC101OOH         10  6  1 15  0  0  0
C817OOH           8  4  0 14  0  0  0
PTNCATECO2        9  9  1 12  0  0  0
C813OOH           8  6  0 14  0  0  0
C66NO35OOH        6  5  1 13  0  0  0
DM35EBOOH         4  2  0 86  0  0  0
C51OOH            5  4  0 10  0  0  0
PBENZOLOOH        9  6  0 14  0  0  0
C87CO2H           9  5  0 12  0  0  0
C117O2           11  5  0 17  0  0  0
MALANHYOOH        4  6  0  4  0  0  0
HMACO2H           4  3  0  6  0  0  0
NTM124QO          9  6  1 10  0  0  0
PETLQOH           9  4  0 12  0  0  0
C811CO3H          9  5  0 14  0  0  0
DNPXYOLOOH        8 10  2 10  0  0  0
NTM124QOOH        9  7  1 11  0  0  0
C514CO23OH        5  4  0  8  0  0  0
INAHCO2H          5  7  1  9  0  0  0
C117OH           11  4  0 18  0  0  0
BCBOOA           14  5  0 22  0  0  0
C147O            14  5  0 21  0  0  0
NDNPXYOLO         8 11  3  8  0  0  0
BCBOOH           15  3  0 26  0  0  0
C129O            12  4  0 17  0  0  0
NTM124OLOH        9  7  1 13  0  0  0
PBFUCO            7  4  0 10  0  0  0
C6PRCO4DB         9  4  0 10  0  0  0
C23O3ECPAN        7  8  1  9  0  0  0
BCAOOH           15  3  0 26  0  0  0
NPBNZOLO2         9  8  1 12  0  0  0
NPBNZOLOH         9  7  1 13  0  0  0
C113CO           11  3  0 20  0  0  0
C5OHCO4OOH        5  4  0 10  0  0  0
NTM135OLO         9  7  1 12  0  0  0
MMALNHY2OH        5  5  0  6  0  0  0
C616OOH           6  5  0  8  0  0  0
C143CO           14  4  0 22  0  0  0
PHCOETOOH         3  3  0 82  0  0  0
METLMUCOH         9  5  0 14  0  0  0
C147OH           14  5  0 22  0  0  0
C147O2           14  6  0 21  0  0  0
OXNNCATOOH        8 11  2 10  0  0  0
MC52CO2OH         6  4  0 10  0  0  0
DNCRES            1  5  2 78  0  0  0
METLMUCO2         9  6  0 13  0  0  0
C526OOH           5  6  0 10  0  0  0
C930OOH           9  5  0 14  0  0  0
NC72O             7  7  1  6  0  0  0
C721PAN           8  7  1 11  0  0  0
OETLMUCPAN        9  7  1 11  0  0  0
INDOOH            5  7  1 11  0  0  0
DNIPBNZLO         9  9  2 11  0  0  0
C6IPRCO4DB        9  4  0 10  0  0  0
PXNNCATCO2        8 11  2  9  0  0  0
OXYCATECH         2  2  0 82  0  0  0
C131CO           13  3  0 20  0  0  0
C526O             5  5  0  9  0  0  0
C66OOH            6  4  0 12  0  0  0
C1211NO3         12  6  1 19  0  0  0
C1210OH          12  3  0 20  0  0  0
NBPINBOOH        10  5  1 17  0  0  0
DFC               3  5  0  2  0  0  0
MACRNBPAN         4  9  2  6  0  0  0
T123NCATO2        9  9  1 12  0  0  0
INANCOCHO         5  8  2  6  0  0  0
INAOH             5  6  1 11  0  0  0
STYRENOOH         2  3  0 82  0  0  0
C94OH             9  3  0 16  0  0  0
INAO2             5  7  1 10  0  0  0
C77NO3            7  5  1 13  0  0  0
BPINBNO3         10  4  1 17  0  0  0
C828CO3H          9  6  0 12  0  0  0
BCLKAO2          14  5  0 21  0  0  0
BCLKAOH          14  4  0 22  0  0  0
TLEMUCNO3         7  7  1  9  0  0  0
C626CO3H          7  5  0 10  0  0  0
OTNNCATCO2        9 11  2 11  0  0  0
C825OOH           8  5  0 14  0  0  0
PXYMUCCO2H        8  4  0 10  0  0  0
C1310NO3         13  7  1 21  0  0  0
