370	 7.968849585145893	6184.971625	18	26	0	8
386	10.224056083050865	7226.722938	18	26	0	9
402	 9.510060074960997	7089.111274	18	26	0	10
418	10.216834100020996	7949.925547	18	26	0	11
434	 9.502837949447063	7812.313834	18	26	0	12
450	10.209612113374934	8673.128156	18	26	0	13
466	 9.495616059625496	8535.516467	18	26	0	14
482	10.745854837618424	9556.834699	18	26	0	15
498	11.036826654151476	9439.656143	18	26	0	16
514	11.743600702498442	10300.47043	18	26	0	17
530	11.064677757003405	9778.05021	18	26	0	18
401	10.433472955110968	7012.806156	18	27	1	9
417	11.140247340462452	7873.620528	18	27	1	10
433	10.461324277670006	7351.20028	18	27	1	11
449	11.168098416268583	8212.014586	18	27	1	12
465	10.454102443461721	8074.402941	18	27	1	13
481	11.160876584283390	8935.21724	18	27	1	14
497	10.446880432589495	8797.60553	18	27	1	15
513	10.990345051968596	8958.109447	18	27	1	16
529	11.988090787699157	9701.745136	18	27	1	17
545	10.983123271250218	9681.312108	18	27	1	18
561	11.980868781625798	10424.94773	18	27	1	19
217	8.6817	4722.48411019538	10	17	0	5
233	9.6783	5637.29660903443	10	17	0	6
249	7.1786	4359.88441232231	10	17	0	7
265	7.8854	5220.69870837165	10	17	0	8
281	7.1714	5083.08707101697	10	17	0	9
297	7.8782	5943.90129929048	10	17	0	10
200	7.6767	4702.05106263522	10	16	0	4
216	8.6733	5616.86349524218	10	16	0	5
232	6.1736	4339.45139615429	10	16	0	6
248	6.8804	5200.26567171577	10	16	0	7
264	6.1664	5062.65399411530	10	16	0	8
280	6.8732	5923.46826715274	10	16	0	9
202	9.3884	5583.29843270773	10	18	0	4
218	10.3850	6498.11092483032	10	18	0	5
234	7.8854	5220.69870837165	10	18	0	6
250	8.5922	6081.51302467388	10	18	0	7
266	7.8782	5943.90129929048	10	18	0	8
282	6.8743	5752.29148709244	10	18	0	9
298	7.5811	6613.10580940499	10	18	0	10
247	9.4262	5563.45065982525	10	17	1	6
263	10.1330	6424.26497579252	10	17	1	7
279	7.6333	5146.85291540264	10	17	1	8
295	8.3401	6007.66709321047	10	17	1	9
311	7.6261	5870.05549491442	10	17	1	10
327	8.3328	6730.86973157242	10	17	1	11
370	10.0674	6802.35092046214	20	34	0	6
386	9.3523	6835.91598398129	20	34	0	7
402	8.5644	6439.75125566489	20	34	0	8
418	9.2711	7300.56549532195	20	34	0	9
434	8.5571	7162.95377859142	20	34	0	10
450	9.2639	8023.76813303918	20	34	0	11
466	9.9707	8884.58239118832	20	34	0	12
482	9.2567	8746.97074012701	20	34	0	13
417	10.1052	6782.50316020264	20	35	1	8
433	10.8119	7643.31748156064	20	35	1	9
449	9.0191	7226.71961899012	20	35	1	10
465	9.0191	7226.71961899012	20	35	1	11
481	9.7258	8087.53394270038	20	35	1	12
497	9.0118	7949.92224575720	20	35	1	13
513	9.718605110928367	8810.736526	20	35	1	14
356	9.649060031137882	6550.661133	19	32	0	6
372	8.933921563968729	6584.226199	19	32	0	7
388	8.146003533586121	6188.061368	19	32	0	8
404	8.852777808888000	7048.875717	19	32	0	9
420	8.138781856227123	6911.264059	19	32	0	10
436	8.845555747083909	7772.078295	19	32	0	11
452	9.552329881749175	8632.892601	19	32	0	12
468	8.838333897841853	8495.280936	19	32	0	13
484	9.545108025642765	9356.095242	19	32	0	14
419	  10.393577625226985	7391.627755	19	33	1	9
435	9.388609849217822	7371.194649	19	33	1	10
451	8.600692158130933	6975.029915	19	33	1	11
467	9.307466088432450	7835.844162	19	33	1	12
483	8.593470181772416	7698.23253	19	33	1	13
499	9.300243739624621	8559.046665	19	33	1	14
326	  10.235666582074350	6319.40442	18	30	0	5
342	9.230698832103593	6298.971319	18	30	0	6
358	8.515560697155411	6332.53649	18	30	0	7
374	7.727642764127364	5936.371689	18	30	0	8
390	8.434416507526798	6797.185878	18	30	0	9
406	7.720420784948442	6659.574292	18	30	0	10
422	8.427194843107893	7520.388576	18	30	0	11
438	9.133968844379551	8381.202843	18	30	0	12
454	8.419972866138743	8243.591183	18	30	0	13
470	9.126747200746760	9104.405544	18	30	0	14
421	8.970248616405391	7119.504833	18	31	1	10
437	8.182330869012478	6723.340088	18	31	1	11
453	8.889105076418005	7584.154413	18	31	1	12
469	8.175108840174211	7446.542682	18	31	1	13
485	8.881882926798621	8307.356971	18	31	1	14
501	8.167887004018590	8169.74532	18	31	1	15
398	10	10000	20	30	0	8
437	10	10000	22	30	0	2
