        BCSOZO2      0.40     15.00      6.00      0.00        301.355       1.46e-09       4.25e+10
      CO2N3CO3H      1.75      4.00      7.00      1.00        179.085       2.84e-09       8.23e+10
         C96NO3      0.44      9.00      4.00      1.00        201.220       4.84e-08       1.41e+12
      MACROHOOH      1.00      4.00      4.00      0.00        120.104       8.58e-09       2.49e+11
         C57OOH      1.00      5.00      5.00      0.00        150.130       2.83e-13       8.22e+06
      INB1HPCO3      1.80      5.00      9.00      1.00        226.118       1.32e-08       3.83e+11
        C116OOH      0.36     11.00      4.00      0.00        214.258       1.91e-11       5.54e+08
      LIMONONIC      0.30     10.00      3.00      0.00        184.232       5.95e-10       1.73e+10
      NORLIMOOH      0.56      9.00      5.00      0.00        204.220       6.01e-14       1.74e+06
         C630OH      0.50      6.00      3.00      0.00        130.142       1.81e-09       5.24e+10
         C55OOH      0.80      5.00      4.00      0.00        134.131       4.04e-09       1.17e+11
         C929OH      0.44      9.00      4.00      0.00        188.221       1.22e-11       3.54e+08
         C734CO      0.71      7.00      5.00      0.00        174.151       1.65e-13       4.80e+06
         C525O2      1.20      5.00      6.00      0.00        165.121       9.21e-11       2.67e+09
       NC101OOH      0.60     10.00      6.00      1.00        245.229       1.77e-12       5.14e+07
      NOPINBOOH      0.33      9.00      3.00      0.00        170.206       6.95e-09       2.02e+11
       NISOPOOH      1.00      5.00      5.00      1.00        163.129       8.10e-09       2.35e+11
       HIEB2OOH      1.20      5.00      6.00      0.00        166.129       2.21e-17       6.40e+02
        C817OOH      0.50      8.00      4.00      0.00        174.194       6.04e-10       1.75e+10
        C813OOH      0.75      8.00      6.00      0.00        206.193       1.00e-17       2.90e+02
         C131OH      0.23     13.00      3.00      0.00        226.312       4.67e-11       1.36e+09
          BCBCO      0.13     15.00      2.00      0.00        236.350       7.52e-10       2.18e+10
        C828CHO      0.44      9.00      4.00      0.00        184.189       1.57e-08       4.54e+11
         C98NO3      0.67      9.00      6.00      1.00        233.219       2.78e-12       8.08e+07
         INB2O2      1.40      5.00      7.00      1.00        196.135       4.81e-09       1.40e+11
        BCALCCO      0.20     15.00      3.00      0.00        250.333       2.90e-10       8.42e+09
         C133O2      0.46     13.00      6.00      0.00        273.302       1.09e-11       3.17e+08
         C51OOH      0.80      5.00      4.00      0.00        134.131       4.19e-10       1.21e+10
         C117O2      0.45     11.00      5.00      0.00        229.250       4.08e-09       1.18e+11
      HO13CO4C5      0.60      5.00      3.00      0.00        118.131       2.07e-08       6.02e+11
        PINONIC      0.30     10.00      3.00      0.00        184.232       9.15e-10       2.65e+10
         C810OH      0.38      8.00      3.00      0.00        158.195       1.35e-08       3.92e+11
        HMACO2H      0.75      4.00      3.00      0.00        102.089       4.00e-09       1.16e+11
        BPINCOH      0.20     10.00      2.00      0.00        170.249       1.31e-09       3.80e+10
      C2OHOCO2H      1.33      3.00      4.00      0.00        106.077       4.33e-12       1.25e+08
         C85OOH      0.38      8.00      3.00      0.00        158.195       8.35e-08       2.42e+12
       C811CO3H      0.56      9.00      5.00      0.00        202.204       1.48e-11       4.29e+08
         C135O2      0.62     13.00      8.00      0.00        301.269       1.55e-14       4.49e+05
          NC71O      0.86      7.00      6.00      1.00        202.142       5.24e-08       1.52e+12
        HPC52O2      1.20      5.00      6.00      0.00        165.121       2.22e-08       6.45e+11
         HMACRO      1.00      4.00      4.00      0.00        119.096       2.53e-08       7.33e+11
         C129CO      0.33     12.00      4.00      0.00        224.253       1.30e-10       3.78e+09
      C6TRONOHO      0.83      6.00      5.00      0.00        159.117       9.76e-09       2.83e+11
       HMVKAOOH      1.00      4.00      4.00      0.00        120.104       3.62e-09       1.05e+11
         C117OH      0.36     11.00      4.00      0.00        214.258       9.48e-13       2.75e+07
        C524NO3      1.00      5.00      5.00      1.00        163.129       1.69e-10       4.90e+09
         BCBOOA      0.36     14.00      5.00      0.00        270.322       2.98e-10       8.66e+09
          C147O      0.36     14.00      5.00      0.00        269.313       4.46e-13       1.29e+07
         BCBOOH      0.20     15.00      3.00      0.00        254.365       1.17e-12       3.38e+07
       BCLKCOOH      0.36     14.00      5.00      0.00        270.322       1.94e-14       5.63e+05
       BCALBOOH      0.27     15.00      4.00      0.00        268.349       1.53e-13       4.45e+06
         NC524O      1.40      5.00      7.00      1.00        196.135       1.17e-13       3.39e+06
        C108NO3      0.60     10.00      6.00      1.00        245.229       3.05e-11       8.84e+08
        BPINAOH      0.20     10.00      2.00      0.00        170.249       1.91e-09       5.54e+10
     MPRBNO3OOH      1.25      4.00      5.00      1.00        151.118       8.56e-08       2.48e+12
       HMVKBOOH      1.00      4.00      4.00      0.00        120.104       8.70e-10       2.52e+10
          BCKAO      0.21     14.00      3.00      0.00        239.331       2.14e-09       6.21e+10
          C129O      0.33     12.00      4.00      0.00        225.261       5.27e-09       1.53e+11
          C820O      0.62      8.00      5.00      0.00        187.170       2.01e-09       5.84e+10
          C719O      0.57      7.00      4.00      0.00        159.160       1.44e-08       4.18e+11
         C915OH      0.33      9.00      3.00      0.00        170.206       9.55e-09       2.77e+11
         BCAOOH      0.20     15.00      3.00      0.00        254.365       6.12e-13       1.78e+07
       C615CO3H      0.71      7.00      5.00      0.00        174.151       1.92e-09       5.56e+10
         NBCOOH      0.33     15.00      5.00      1.00        299.363       2.05e-08       5.95e+11
         C89OOH      0.38      8.00      3.00      0.00        158.195       4.18e-08       1.21e+12
          C537O      1.20      5.00      6.00      0.00        165.040       8.64e-11       2.51e+09
       HPC52CO3      1.60      5.00      8.00      0.00        197.120       2.99e-09       8.68e+10
        C520OOH      1.00      5.00      5.00      0.00        148.114       1.89e-11       5.48e+08
        C619OOH      0.67      6.00      4.00      0.00        144.125       4.02e-09       1.17e+11
     MMALNHY2OH      1.00      5.00      5.00      0.00        146.098       4.58e-09       1.33e+11
       C519CO2H      0.67      6.00      4.00      0.00        146.141       2.64e-11       7.65e+08
        C616OOH      0.83      6.00      5.00      0.00        160.125       5.23e-11       1.52e+09
       C1012OOH      0.40     10.00      4.00      0.00        202.248       9.87e-11       2.86e+09
        C624OOH      0.50      6.00      3.00      0.00        132.158       5.92e-09       1.72e+11
       C1214OOH      0.42     12.00      5.00      0.00        244.284       1.97e-15       5.72e+04
       C622CO3H      0.57      7.00      4.00      0.00        160.168       3.15e-09       9.14e+10
         C143CO      0.29     14.00      4.00      0.00        254.322       4.47e-13       1.30e+07
         C831OH      0.38      8.00      3.00      0.00        158.195       1.16e-08       3.36e+11
      C1210CO3H      0.38     13.00      5.00      0.00        256.295       1.86e-12       5.39e+07
         HPC52O      1.00      5.00      5.00      0.00        149.122       4.20e-09       1.22e+11
       C517CO2H      0.67      6.00      4.00      0.00        146.141       2.64e-11       7.65e+08
        C118OOH      0.55     11.00      6.00      0.00        246.257       1.10e-16       3.18e+03
       INAHCO3H      1.60      5.00      8.00      1.00        211.127       2.79e-14       8.10e+05
         C141OH      0.14     14.00      2.00      0.00        224.339       6.05e-10       1.75e+10
         C147OH      0.36     14.00      5.00      0.00        270.322       6.43e-17       1.86e+03
         C147O2      0.43     14.00      6.00      0.00        285.313       1.70e-12       4.94e+07
       C822CO3H      0.44      9.00      4.00      0.00        186.205       7.03e-09       2.04e+11
       C718CO3H      0.62      8.00      5.00      0.00        188.178       1.59e-09       4.60e+10
         C1213O      0.50     12.00      6.00      0.00        259.276       8.08e-16       2.34e+04
     CO13C3CO2H      1.00      4.00      4.00      0.00        116.072       2.20e-08       6.39e+11
        C1212O2      0.50     12.00      6.00      0.00        259.276       3.09e-13       8.97e+06
        C526OOH      1.20      5.00      6.00      0.00        166.129       3.41e-15       9.88e+04
        C1012OH      0.30     10.00      3.00      0.00        186.248       3.10e-09       8.99e+10
        C930OOH      0.56      9.00      5.00      0.00        202.204       5.74e-12       1.66e+08
          NC72O      1.00      7.00      7.00      1.00        216.125       2.66e-09       7.71e+10
        C721PAN      0.88      8.00      7.00      1.00        233.175       1.77e-10       5.13e+09
     CO235C6OOH      0.83      6.00      5.00      0.00        160.125       2.47e-10       7.17e+09
       ISOPDOOH      0.60      5.00      3.00      0.00        118.131       2.67e-08       7.74e+11
          BCKBO      0.21     14.00      3.00      0.00        239.331       3.64e-09       1.06e+11
         C148OH      0.36     14.00      5.00      0.00        270.147       2.04e-13       5.92e+06
          C106O      0.40     10.00      4.00      0.00        199.224       9.68e-08       2.81e+12
         C145OH      0.43     14.00      6.00      0.00        288.337       3.42e-20       9.92e-01
        HMACO3H      1.00      4.00      4.00      0.00        118.088       3.70e-08       1.07e+12
         C148O2      0.43     14.00      6.00      0.00        285.313       7.41e-10       2.15e+10
      C1211CO3H      0.46     13.00      6.00      0.00        272.294       4.57e-16       1.33e+04
        INAHCHO      1.20      5.00      6.00      1.00        179.128       3.86e-11       1.12e+09
        C732OOH      0.71      7.00      5.00      0.00        176.167       1.45e-13       4.20e+06
       ISOPCOOH      0.60      5.00      3.00      0.00        118.131       9.24e-09       2.68e+11
        C118NO3      0.64     11.00      7.00      1.00        275.255       1.07e-09       3.11e+10
       C615CO2H      0.57      7.00      4.00      0.00        158.152       2.72e-10       7.89e+09
         INDOOH      1.40      5.00      7.00      1.00        197.143       1.26e-15       3.64e+04
          C108O      0.40     10.00      4.00      0.00        199.224       9.68e-08       2.81e+12
          C536O      1.20      5.00      6.00      0.00        165.040       8.64e-11       2.51e+09
         C58OOH      1.00      5.00      5.00      0.00        150.130       2.83e-13       8.22e+06
          C131O      0.23     13.00      3.00      0.00        225.304       5.65e-08       1.64e+12
      INB1GLYOX      1.20      5.00      6.00      1.00        177.112       3.75e-10       1.09e+10
       H13CO2C3      1.00      3.00      3.00      0.00         90.078       1.82e-08       5.29e+11
       C727CO3H      0.62      8.00      5.00      0.00        188.178       1.09e-09       3.17e+10
        C926OOH      0.56      9.00      5.00      0.00        202.204       5.74e-12       1.66e+08
         C131CO      0.23     13.00      3.00      0.00        224.296       1.73e-09       5.01e+10
          C925O      0.56      9.00      5.00      0.00        203.212       7.22e-12       2.09e+08
         INCOOH      1.40      5.00      7.00      1.00        197.143       5.17e-15       1.50e+05
       ISOPBOOH      0.60      5.00      3.00      0.00        118.131       2.67e-08       7.74e+11
        C9DCNO3      0.56      9.00      5.00      1.00        213.187       2.86e-09       8.30e+10
       BCSOZNO3      0.47     15.00      7.00      1.00        331.361       8.65e-09       2.51e+11
       C1212NO3      0.67     12.00      8.00      1.00        305.281       1.68e-11       4.89e+08
        C922OOH      0.67      9.00      6.00      0.00        220.220       9.35e-18       2.71e+02
         C516O2      1.20      5.00      6.00      0.00        163.106       1.53e-09       4.45e+10
       C622CO2H      0.43      7.00      3.00      0.00        144.168       4.49e-10       1.30e+10
       C1211NO3      0.50     12.00      6.00      1.00        273.282       2.98e-09       8.64e+10
         C6PAN9      1.17      6.00      7.00      1.00        207.138       6.55e-09       1.90e+11
        C1210OH      0.25     12.00      3.00      0.00        212.285       9.62e-11       2.79e+09
       C1213NO3      0.67     12.00      8.00      1.00        305.281       8.93e-14       2.59e+06
        NPXYFUO      1.20      5.00      6.00      1.00        176.104       8.72e-08       2.53e+12
      NBPINBOOH      0.50     10.00      5.00      1.00        231.246       2.09e-11       6.07e+08
      MACRNBPAN      2.25      4.00      9.00      2.00        226.098       2.28e-09       6.63e+10
      INANCOCHO      1.60      5.00      8.00      2.00        222.110       1.69e-10       4.91e+09
        C919OOH      0.56      9.00      5.00      0.00        202.204       2.93e-12       8.50e+07
       C822CO2H      0.33      9.00      3.00      0.00        170.206       1.34e-09       3.88e+10
          INAOH      1.20      5.00      6.00      1.00        181.144       3.88e-13       1.13e+07
         C924CO      0.33      9.00      3.00      0.00        170.206       8.20e-09       2.38e+11
         C1212O      0.42     12.00      5.00      0.00        243.276       6.23e-14       1.81e+06
        C1313OH      0.31     13.00      4.00      0.00        242.311       2.47e-14       7.17e+05
        C1311OH      0.23     13.00      3.00      0.00        226.312       3.64e-12       1.06e+08
          INCOH      1.20      5.00      6.00      1.00        181.144       3.88e-13       1.13e+07
        C1311O2      0.31     13.00      4.00      0.00        241.303       1.03e-08       2.99e+11
         C718OH      0.43      7.00      3.00      0.00        144.168       8.27e-08       2.40e+12
     INANCOCO3H      2.00      5.00     10.00      2.00        254.108       2.26e-13       6.54e+06
          INCO2      1.40      5.00      7.00      1.00        196.135       8.83e-09       2.56e+11
        C1313O2      0.38     13.00      5.00      0.00        257.303       1.38e-10       4.01e+09
        C623OOH      0.83      6.00      5.00      0.00        164.156       2.04e-14       5.90e+05
       C519CO3H      0.83      6.00      5.00      0.00        162.141       2.19e-10       6.35e+09
          INAO2      1.40      5.00      7.00      1.00        196.135       4.81e-09       1.40e+11
         LMKAOH      0.33      9.00      3.00      0.00        172.221       9.35e-10       2.71e+10
       BPINBNO3      0.40     10.00      4.00      1.00        215.246       1.12e-09       3.25e+10
        BCKBNO3      0.36     14.00      5.00      1.00        285.336       6.29e-08       1.82e+12
         C5PAN9      1.40      5.00      7.00      1.00        191.096       4.44e-08       1.29e+12
        C533OOH      1.20      5.00      6.00      0.00        164.113       3.61e-11       1.05e+09
       BPINANO3      0.40     10.00      4.00      1.00        215.246       4.35e-10       1.26e+10
        IECCO3H      1.00      5.00      5.00      0.00        148.114       3.17e-09       9.20e+10
       C828CO3H      0.67      9.00      6.00      0.00        216.188       3.10e-11       8.99e+08
        BCLKAO2      0.36     14.00      5.00      0.00        269.313       3.08e-09       8.94e+10
        BCLKAOH      0.29     14.00      4.00      0.00        254.322       6.92e-13       2.01e+07
       C626CO3H      0.71      7.00      5.00      0.00        174.151       2.56e-09       7.44e+10
         BCALAO      0.20     15.00      3.00      0.00        251.341       1.09e-08       3.17e+11
       BPINCNO3      0.40     10.00      4.00      1.00        215.246       3.01e-10       8.72e+09
       PINALNO3      0.50     10.00      5.00      1.00        229.230       1.34e-09       3.88e+10
          C733O      0.57      7.00      4.00      0.00        159.160       9.44e-08       2.74e+12
        C825OOH      0.62      8.00      5.00      0.00        190.194       8.24e-16       2.39e+04
         BCKSOZ      0.29     14.00      4.00      0.00        254.322       4.36e-09       1.27e+11
        C514OOH      0.80      5.00      4.00      0.00        132.115       3.09e-09       8.97e+10
       C136CO3H      0.29     14.00      4.00      0.00        254.322       2.95e-11       8.55e+08
        C928OOH      0.44      9.00      4.00      0.00        188.221       3.97e-10       1.15e+10
       C1310NO3      0.54     13.00      7.00      1.00        303.308       1.06e-12       3.07e+07
        C829OOH      0.62      8.00      5.00      0.00        190.194       3.50e-13       1.01e+07
          C922O      0.56      9.00      5.00      0.00        203.212       7.22e-12       2.09e+08
       C1312NO3      0.46     13.00      6.00      1.00        287.309       2.00e-09       5.79e+10
          C127O      0.25     12.00      3.00      0.00        211.278       1.35e-08       3.90e+11
        C929OOH      0.56      9.00      5.00      0.00        204.220       2.60e-13       7.53e+06
        NC91CHO      0.40     10.00      4.00      1.00        213.230       1.38e-08       4.01e+11
        NORLIMO      0.44      9.00      4.00      0.00        187.213       7.88e-09       2.29e+11
     HC23C4CO3H      1.20      5.00      6.00      0.00        162.097       1.50e-11       4.34e+08
        C717NO3      0.86      7.00      6.00      1.00        203.149       6.24e-10       1.81e+10
       APINAOOH      0.30     10.00      3.00      0.00        186.248       1.26e-10       3.66e+09
         C827OH      0.38      8.00      3.00      0.00        158.195       8.27e-08       2.40e+12
        C830OOH      0.38      8.00      3.00      0.00        158.195       4.18e-08       1.21e+12
     C57NO3CO3H      1.60      5.00      8.00      1.00        211.127       7.22e-15       2.09e+05
         C526O2      1.20      5.00      6.00      0.00        165.121       1.35e-08       3.90e+11
        C719NO3      0.86      7.00      6.00      1.00        205.165       1.54e-12       4.47e+07
        BCLKBCO      0.29     14.00      4.00      0.00        252.306       7.81e-12       2.27e+08
         C921O2      0.56      9.00      5.00      0.00        203.212       1.79e-09       5.18e+10
        C143OOH      0.36     14.00      5.00      0.00        272.337       1.95e-16       5.65e+03
         C823OH      0.38      8.00      3.00      0.00        158.195       9.35e-11       2.71e+09
         LMLKET      0.33      9.00      3.00      0.00        170.206       9.89e-08       2.87e+12
     C58NO3CO2H      1.40      5.00      7.00      1.00        195.127       5.45e-16       1.58e+04
         C116CO      0.27     11.00      3.00      0.00        196.243       7.34e-09       2.13e+11
         C731OH      0.43      7.00      3.00      0.00        144.168       2.99e-08       8.66e+11
         C733OH      0.57      7.00      4.00      0.00        160.168       4.05e-11       1.17e+09
     MACRNBCO3H      1.50      4.00      6.00      1.00        165.101       2.67e-11       7.75e+08
         C520OH      0.80      5.00      4.00      0.00        132.115       2.24e-09       6.50e+10
        C512OOH      0.80      5.00      4.00      0.00        132.115       1.16e-08       3.36e+11
        C811NO3      0.62      8.00      5.00      1.00        203.192       1.15e-10       3.34e+09
       INDHCO3H      1.60      5.00      8.00      1.00        211.127       1.60e-14       4.65e+05
        BCKSZOO      0.36     14.00      5.00      0.00        270.322       1.24e-08       3.61e+11
        C816OOH      0.38      8.00      3.00      0.00        158.195       3.26e-08       9.45e+11
        PINALOH      0.30     10.00      3.00      0.00        184.232       7.88e-09       2.29e+11
         BCKBO2      0.29     14.00      4.00      0.00        255.330       1.03e-08       2.98e+11
        HIEB2O2      1.20      5.00      6.00      0.00        165.121       4.28e-10       1.24e+10
       INCGLYOX      1.20      5.00      6.00      1.00        177.112       1.14e-09       3.30e+10
         C139OH      0.31     13.00      4.00      0.00        242.311       3.28e-16       9.53e+03
       OCCOHCOH      1.00      3.00      3.00      0.00         90.078       8.83e-08       2.56e+12
         C137OH      0.23     13.00      3.00      0.00        226.312       3.03e-13       8.79e+06
         C137O2      0.31     13.00      4.00      0.00        241.303       3.87e-09       1.12e+11
        C510OOH      1.40      5.00      7.00      1.00        195.127       3.18e-13       9.23e+06
     KLIMONONIC      0.44      9.00      4.00      0.00        186.205       4.01e-11       1.16e+09
     INB1HPCO2H      1.60      5.00      8.00      1.00        211.127       5.55e-18       1.61e+02
        C1014CO      0.40     10.00      4.00      0.00        200.232       1.17e-08       3.39e+11
       CONM2PAN      2.25      4.00      9.00      2.00        224.083       1.48e-08       4.31e+11
         BCKBOO      0.29     14.00      4.00      0.00        254.322       1.33e-09       3.85e+10
     C3MDIALOOH      1.00      4.00      4.00      0.00        118.088       3.42e-08       9.91e+11
      HPNC524CO      1.60      5.00      8.00      1.00        211.127       1.04e-17       3.01e+02
        C151NO3      0.47     15.00      7.00      1.00        331.361       9.25e-14       2.68e+06
       C626CO2H      0.57      7.00      4.00      0.00        158.152       4.35e-10       1.26e+10
       C816CO3H      0.44      9.00      4.00      0.00        186.205       1.31e-08       3.79e+11
      H13CO2CHO      1.00      4.00      4.00      0.00        118.088       8.69e-10       2.52e+10
          C732O      0.57      7.00      4.00      0.00        159.160       2.84e-08       8.24e+11
         C628OH      0.67      6.00      4.00      0.00        146.141       4.23e-10       1.23e+10
       C116CO3H      0.42     12.00      5.00      0.00        242.268       8.20e-12       2.38e+08
       INCNCO2H      1.80      5.00      9.00      2.00        240.125       1.18e-15       3.42e+04
         C118CO      0.45     11.00      5.00      0.00        228.242       3.31e-13       9.59e+06
       NC91CO3H      0.60     10.00      6.00      1.00        245.229       4.01e-11       1.16e+09
       LIMALBOH      0.30     10.00      3.00      0.00        184.232       8.74e-10       2.54e+10
         BCKOOA      0.29     14.00      4.00      0.00        254.322       1.33e-09       3.85e+10
         BCKOOB      0.29     14.00      4.00      0.00        254.322       1.33e-09       3.85e+10
     C58NO3CO3H      1.60      5.00      8.00      1.00        211.127       7.22e-15       2.09e+05
         C728OH      0.57      7.00      4.00      0.00        162.184       6.66e-13       1.93e+07
         INANCO      1.60      5.00      8.00      2.00        224.126       3.28e-12       9.52e+07
         C44OOH      1.25      4.00      5.00      0.00        134.087       6.87e-12       1.99e+08
        LIMCOOH      0.30     10.00      3.00      0.00        186.248       1.88e-11       5.44e+08
          C133O      0.38     13.00      5.00      0.00        257.303       3.06e-12       8.86e+07
        C618PAN      1.00      7.00      7.00      1.00        219.149       1.64e-08       4.77e+11
        C117OOH      0.45     11.00      5.00      0.00        230.258       9.80e-15       2.84e+05
        C718PAN      0.88      8.00      7.00      1.00        233.175       4.17e-09       1.21e+11
     MACRNBCO2H      1.50      4.00      6.00      1.00        165.101       2.67e-11       7.75e+08
      NOPINCOOH      0.33      9.00      3.00      0.00        170.206       5.96e-09       1.73e+11
          C825O      0.50      8.00      4.00      0.00        173.186       4.28e-10       1.24e+10
       INAHPPAN      2.20      5.00     11.00      2.00        272.124       7.34e-15       2.13e+05
       C136CO2H      0.21     14.00      3.00      0.00        238.323       5.23e-12       1.52e+08
          C516O      1.00      5.00      5.00      0.00        147.106       2.54e-10       7.35e+09
          C142O      0.21     14.00      3.00      0.00        239.331       1.55e-09       4.48e+10
         C728O2      0.71      7.00      5.00      0.00        177.175       9.36e-09       2.72e+11
        C58AOOH      1.00      5.00      5.00      0.00        150.130       6.55e-13       1.90e+07
      HMVKBCO2H      0.80      5.00      4.00      0.00        132.115       1.35e-10       3.92e+09
      HO14CO2C4      0.75      4.00      3.00      0.00        104.105       3.84e-09       1.11e+11
        NC71OOH      1.00      7.00      7.00      1.00        219.149       1.03e-12       3.00e+07
         MVKNO3      1.25      4.00      5.00      1.00        149.102       1.66e-08       4.81e+11
         C928OH      0.33      9.00      3.00      0.00        172.221       8.37e-09       2.43e+11
        C915OOH      0.44      9.00      4.00      0.00        186.205       3.02e-10       8.77e+09
        C727OOH      0.57      7.00      4.00      0.00        160.168       2.80e-09       8.12e+10
         C621O2      1.00      6.00      6.00      0.00        177.132       8.98e-10       2.61e+10
      C1210CO2H      0.31     13.00      4.00      0.00        240.296       2.83e-13       8.20e+06
     C57NO3CO2H      1.40      5.00      7.00      1.00        195.127       5.45e-16       1.58e+04
     HCOCOHCO3H      1.67      3.00      5.00      0.00        120.061       2.27e-08       6.58e+11
       C732CO3H      0.75      8.00      6.00      0.00        204.177       2.01e-13       5.83e+06
        INDHCHO      1.20      5.00      6.00      1.00        179.128       2.27e-11       6.59e+08
       C116CO2H      0.33     12.00      4.00      0.00        226.269       1.30e-12       3.77e+07
      NC1313OOH      0.54     13.00      7.00      1.00        303.308       8.58e-11       2.49e+09
          BCBOO      0.20     15.00      3.00      0.00        252.349       1.30e-08       3.77e+11
         C1310O      0.38     13.00      5.00      0.00        257.303       1.29e-14       3.73e+05
        C914OOH      0.56      9.00      5.00      0.00        200.189       1.13e-11       3.28e+08
        LMLKAOH      0.44      9.00      4.00      0.00        186.205       2.29e-10       6.65e+09
          BCBO2      0.20     15.00      3.00      0.00        253.357       8.84e-08       2.57e+12
         C9PAN2      0.67      9.00      6.00      1.00        231.203       2.32e-08       6.74e+11
       C1215OOH      0.50     12.00      6.00      0.00        260.284       2.09e-17       6.06e+02
         C134O2      0.54     13.00      7.00      0.00        287.286       4.45e-13       1.29e+07
       C512CO3H      0.83      6.00      5.00      0.00        160.125       4.94e-09       1.43e+11
       INCNCO3H      2.00      5.00     10.00      2.00        256.124       1.08e-14       3.13e+05
      INB1NACO3      2.00      5.00     10.00      2.00        255.117       7.05e-08       2.04e+12
       C731CO2H      0.50      8.00      4.00      0.00        172.179       8.87e-11       2.57e+09
       C1211PAN      0.62     13.00      8.00      1.00        317.292       5.25e-08       1.52e+12
         C916OH      0.44      9.00      4.00      0.00        186.205       2.14e-10       6.21e+09
         BCSOZO      0.33     15.00      5.00      0.00        285.356       5.37e-10       1.56e+10
       LIMALOOH      0.50     10.00      5.00      0.00        218.247       1.20e-14       3.48e+05
      NLIMALOOH      0.70     10.00      7.00      1.00        263.245       3.41e-09       9.88e+10
    HOCH2COCO2H      1.33      3.00      4.00      0.00        104.061       4.62e-10       1.34e+10
       BCALCOOH      0.27     15.00      4.00      0.00        268.349       3.78e-13       1.10e+07
        C1312CO      0.31     13.00      4.00      0.00        240.296       9.00e-13       2.61e+07
        INDHPAN      2.00      5.00     10.00      2.00        256.124       4.72e-13       1.37e+07
         C914CO      0.44      9.00      4.00      0.00        182.173       8.01e-09       2.32e+11
        BCALBO2      0.27     15.00      4.00      0.00        267.341       1.43e-08       4.15e+11
     HOCO3C4OOH      1.00      4.00      4.00      0.00        120.104       2.92e-10       8.48e+09
     MC3ODBCO2H      0.60      5.00      3.00      0.00        114.099       8.81e-08       2.56e+12
         C813OH      0.62      8.00      5.00      0.00        190.194       2.02e-15       5.85e+04
          C143O      0.29     14.00      4.00      0.00        255.330       3.19e-11       9.24e+08
        C89CO2H      0.33      9.00      3.00      0.00        170.206       2.05e-09       5.95e+10
    C4M2ALOHNO3      1.20      5.00      6.00      1.00        177.112       2.69e-10       7.79e+09
         C536O2      1.40      5.00      7.00      0.00        181.035       5.27e-10       1.53e+10
        C131OOH      0.31     13.00      4.00      0.00        242.311       2.10e-12       6.09e+07
        BCALBOH      0.20     15.00      3.00      0.00        252.349       3.52e-12       1.02e+08
        BCALBOC      0.20     15.00      3.00      0.00        252.349       1.95e-09       5.66e+10
        LIMAOOH      0.30     10.00      3.00      0.00        186.248       1.85e-10       5.37e+09
          BCOOA      0.20     15.00      3.00      0.00        252.349       1.30e-08       3.77e+11
          BCOOB      0.20     15.00      3.00      0.00        252.349       1.30e-08       3.77e+11
         C106OH      0.40     10.00      4.00      0.00        200.232       1.69e-10       4.89e+09
        C618OOH      0.67      6.00      4.00      0.00        146.141       1.51e-08       4.39e+11
         C813O2      0.75      8.00      6.00      0.00        205.185       5.44e-11       1.58e+09
         C534O2      1.40      5.00      7.00      0.00        179.105       4.18e-08       1.21e+12
         C818OH      0.50      8.00      4.00      0.00        174.194       1.85e-11       5.36e+08
        C720NO3      0.57      7.00      4.00      1.00        173.167       2.37e-08       6.87e+11
          C87OH      0.50      8.00      4.00      0.00        172.179       2.95e-10       8.55e+09
        C615OOH      0.67      6.00      4.00      0.00        146.141       6.17e-09       1.79e+11
      MACRNCO3H      1.75      4.00      7.00      1.00        181.101       2.64e-11       7.65e+08
     H3C2C4CO3H      1.00      5.00      5.00      0.00        148.114       1.84e-09       5.32e+10
          C132O      0.31     13.00      4.00      0.00        241.303       1.30e-10       3.78e+09
       BCALAOOH      0.27     15.00      4.00      0.00        268.349       3.78e-13       1.10e+07
       MACRNPAN      2.25      4.00      9.00      2.00        226.098       4.36e-10       1.27e+10
        C88CO3H      0.56      9.00      5.00      0.00        200.189       3.83e-10       1.11e+10
         C817OH      0.38      8.00      3.00      0.00        158.195       1.36e-08       3.93e+11
       R_HOM_O4      0.40     10.00      4.00      0.00        199.000       0.00e+00       0.00e+00
       R_HOM_O5      0.50     10.00      5.00      0.00        215.000       0.00e+00       0.00e+00
       R_HOM_O6      0.60     10.00      6.00      0.00        231.000       0.00e+00       0.00e+00
       R_HOM_O7      0.70     10.00      7.00      0.00        247.000       0.00e+00       0.00e+00
       R_HOM_O8      0.80     10.00      8.00      0.00        263.000       0.00e+00       0.00e+00
       R_HOM_O9      0.90     10.00      9.00      0.00        279.000       0.00e+00       0.00e+00
      R_HOM_O10      1.00     10.00     10.00      0.00        295.000       0.00e+00       0.00e+00
      R_HOM_O11      1.10     10.00     11.00      0.00        311.000       0.00e+00       0.00e+00
      R_HOM_O12      1.20     10.00     12.00      0.00        327.000       0.00e+00       0.00e+00
      R_HOM_O13      1.30     10.00     13.00      0.00        343.000       0.00e+00       0.00e+00
      R_HOM_O14      1.40     10.00     14.00      0.00        359.000       0.00e+00       0.00e+00
      HOM_O3CBN      0.30     10.00      3.00      0.00        182.000       0.00e+00       0.00e+00
      HOM_O4CBN      0.40     10.00      4.00      0.00        198.000       0.00e+00       0.00e+00
      HOM_O5CBN      0.50     10.00      5.00      0.00        214.000       0.00e+00       0.00e+00
      HOM_O6CBN      0.60     10.00      6.00      0.00        230.000       0.00e+00       0.00e+00
      HOM_O7CBN      0.70     10.00      7.00      0.00        246.000       0.00e+00       0.00e+00
