#Compound                    Mass                        parameter_A              parameter_B
C537O2                       181.034800000000            10.107624244473          4903.673644794255
C732CO                       158.151900000000             9.778492823547          4841.201721197373
C916OOH                      202.204500000000            11.125373221513          5730.656167491070
NCRES1OOH                    169.134800000000            10.007080146103          5095.060632286744
NPTLQOOH                     217.133000000000            11.733151263907          6116.954437358454
C97OH                        172.221500000000             9.576124017899          4716.269257049312
PINALOOH                     200.231600000000             9.916587481900          4999.046019168765
INANCOPAN                    299.106100000000            11.855677870706          6097.152381329778
INB1NO3                      226.141500000000            12.831033479087          6610.750735192963
DNC524CO                     240.125000000000            14.223170221104          7453.951396419391
BZFUOOH                      134.087400000000            10.721577094397          5536.716851255432
C925O2                       219.211800000000            10.512853227241          5308.283473747861
C98NO3                       233.218500000000            11.099429063924          5729.645145390187
NCATECO                      220.113700000000            12.485561262191          6307.039243061894
C108NO3                      245.229200000000            10.274834058143          5258.396431460303
C820O                        187.169900000000             9.055364852092          4489.944163962208
CO235C6OOH                   160.124700000000             9.615356820965          4861.833882028357
INAHCHO                      179.128100000000            10.966725432677          5407.972489069177
C536O                        165.039900000000            10.516600182448          5205.477589939482
C58OOH                       150.129900000000            12.320133235818          6289.595922438345
INB1GLYOX                    177.112200000000             9.918156082184          4892.757973116164
C926OOH                      202.204500000000            10.867289089868          5591.582138955585
C922OOH                      220.219700000000            15.224399334002          8156.118384105514
C622CO2H                     144.168400000000            10.012663811415          4897.138874412630
INANCOCO3H                   254.108500000000            12.205598849622          6285.485060176805
C623OOH                      164.156500000000            12.976785461071          6744.558194615604
C519CO3H                     162.140600000000            10.087662146493          4994.940576665909
LMKAOH                       172.221500000000             9.587680457487          4709.021753859060
BPINCNO3                     215.246300000000             9.771815064835          4880.055442335535
HIEB1OOH                     166.129300000000            15.609805371536          8267.192417415565
MCATEC1OOH                   140.136600000000             9.832236234645          4898.615668379542
BZBIPEROOH                   160.124700000000             9.979545813184          4869.270010255874
C621O                        161.132700000000             9.992878295888          4993.346141928154
C510OOH                      195.127500000000            12.269152738964          6263.906891002845
C728OOH                      178.183100000000            13.453519841901          7041.062325151647
INB1HPCO2H                   211.126900000000            15.757573834625          8348.726209815984
MNCATECOOH                   251.147700000000            17.351847564226          9254.652323203769
CRESOH                       174.151300000000            10.839542464103          5281.466201922385
C516O                        147.106100000000            10.146298960699          4993.620167432245
C58AOOH                      150.129900000000            12.079507457107          6136.797879549098
DNPHENO2                     265.111300000000            12.093739430365          6150.433280884252
NC71OOH                      219.148900000000            11.430364851269          5922.047108991173
INDHCHO                      179.128100000000            11.041313169553          5484.846331476962
C731CO2H                     172.178500000000            10.206848453228          5124.113276021606
INDHPAN                      256.124400000000            12.045690878563          6164.108431766088
