#  julian_day      temp_K          RH              Pres            rad             UVB             O3              so2             co              no              no2             nh3             pm25            hono            air             acetaldehyde    toluene         xyluene         OPEN            ch3oh           c2h5oh          c2h6            hcho            methylglyoxal   isoprene        monoterpene     sesquiterpene   h2so4           Julian day      cs_sa_dry       cs_sa_wet       cs_hno3_dry     cs_hno3_wet
   3.5687500e+01   2.7510000e+02   1.6500000e+01   1.0203000e+03   2.0226700e+02   3.5750000e-02   7.9801308e+11   8.6214646e+10   7.8890087e+12   7.9535491e+10   6.3264334e+11   1.0216357e+11   3.4314450e+01   2.3576629e+09   2.6863836e+19   1.1441200e+11   1.1735977e+11   7.2093402e+10   9.1794533e+09   2.8641174e+09   6.4886909e+06   7.3986228e+15   7.7446827e+10   1.2614035e+10   6.1986193e+10   2.6331561e+10   4.7810013e+10   2.2561539e+06   3.5687500e+01   9.0718573e-03   9.6754984e-03   9.0718573e-05   9.6754984e-05
   3.5694444e+01   2.7498333e+02   1.6666667e+01   1.0203667e+03   1.7076167e+02   2.7833333e-02   7.4249207e+11   8.9653305e+10   8.1361754e+12   6.8440104e+10   6.8351857e+11   1.0505266e+11   3.5015100e+01   2.3553766e+09   2.6876989e+19   1.1747377e+11   1.2314320e+11   7.6638123e+10   9.3151793e+09   2.9496618e+09   6.6430332e+06   7.4018692e+15   7.8618419e+10   1.2950991e+10   6.0835832e+10   2.6337911e+10   4.8493141e+10   1.8608033e+06   3.5694444e+01   8.7693036e-03   9.3551187e-03   8.7693036e-05   9.3551187e-05
   3.5701389e+01   2.7486667e+02   1.6833333e+01   1.0204333e+03   1.3925633e+02   1.9916667e-02   6.8691661e+11   9.3095327e+10   8.3835837e+12   5.7333842e+10   7.3444361e+11   1.0794456e+11   3.5715750e+01   2.3530879e+09   2.6890154e+19   1.2053852e+11   1.2893228e+11   8.1187291e+10   9.4510377e+09   3.0352898e+09   6.7975262e+06   7.4051182e+15   7.9791154e+10   1.3288276e+10   5.9685470e+10   2.6344261e+10   4.9176270e+10   1.4650652e+06   3.5701389e+01   8.7435845e-03   9.3319209e-03   8.7435845e-05   9.3319209e-05
   3.5708333e+01   2.7475000e+02   1.7000000e+01   1.0205000e+03   1.0775100e+02   1.2000000e-02   6.3128664e+11   9.6540716e+10   8.6312339e+12   4.6216693e+10   7.8541851e+11   1.1083930e+11   3.6416400e+01   2.3507968e+09   2.6903330e+19   1.2360627e+11   1.3472703e+11   8.5740913e+10   9.5870286e+09   3.1210015e+09   6.9521702e+06   7.4083700e+15   8.0965034e+10   1.3625891e+10   5.8535109e+10   2.6350611e+10   4.9859398e+10   1.0689393e+06   3.5708333e+01   8.5408062e-03   9.1132357e-03   8.5408062e-05   9.1132357e-05
   3.5715278e+01   2.7468333e+02   1.7166667e+01   1.0206500e+03   8.9792500e+01   1.0000000e-02   5.2726997e+11   1.1459521e+11   1.0595224e+13   1.2994663e+11   8.9918742e+11   1.2831964e+11   4.0034350e+01   2.7709836e+09   2.6913815e+19   1.2959096e+11   1.5460314e+11   1.0308287e+11   9.7478249e+09   3.1533257e+09   7.3017270e+06   7.4082474e+15   8.5203082e+10   1.3878840e+10   6.0226866e+10   2.9111392e+10   4.8417476e+10   8.9745394e+05   3.5715278e+01   9.3095694e-03   9.9273355e-03   9.3095694e-05   9.9273355e-05
   3.5722222e+01   2.7461667e+02   1.7333333e+01   1.0208000e+03   7.1834000e+01   8.0000000e-03   4.2317215e+11   1.3266377e+11   1.2560745e+13   2.1374183e+11   1.0130449e+12   1.4581360e+11   4.3652300e+01   3.1914976e+09   2.6924305e+19   1.3558030e+11   1.7449472e+11   1.2043834e+11   9.9087455e+09   3.1856748e+09   7.6515554e+06   7.4081238e+15   8.9444426e+10   1.4131984e+10   6.1918622e+10   3.1872173e+10   4.6975553e+10   7.2583484e+05   3.5722222e+01   9.4612787e-03   1.0089852e-02   9.4612787e-05   1.0089852e-04
   3.5729167e+01   2.7455000e+02   1.7500000e+01   1.0209500e+03   5.3875500e+01   6.0000000e-03   3.1899311e+11   1.5074640e+11   1.4527796e+13   2.9760234e+11   1.1269911e+12   1.6332118e+11   4.7270250e+01   3.6123392e+09   2.6934800e+19   1.4157429e+11   1.9440178e+11   1.3780733e+11   1.0069790e+10   3.2180487e+09   8.0016557e+06   7.4079993e+15   9.3689066e+10   1.4385325e+10   6.3610379e+10   3.4632953e+10   4.5533630e+10   5.5408183e+05   3.5729167e+01   9.3002583e-03   9.9127062e-03   9.3002583e-05   9.9127062e-05
   3.5736111e+01   2.7448333e+02   1.7666667e+01   1.0211000e+03   3.5917000e+01   4.0000000e-03   2.1473279e+11   1.6884311e+11   1.6496380e+13   3.8152821e+11   1.2410260e+12   1.8084239e+11   5.0888200e+01   4.0335085e+09   2.6945300e+19   1.4757294e+11   2.1432436e+11   1.5518984e+11   1.0230960e+10   3.2504475e+09   8.3520282e+06   7.4078738e+15   9.7937005e+10   1.4638861e+10   6.4193996e+10   3.2159836e+10   4.7086924e+10   3.8219483e+05   3.5736111e+01   9.8665562e-03   1.0513925e-02   9.8665562e-05   1.0513925e-04
   3.5743056e+01   2.7441667e+02   1.7833333e+01   1.0212500e+03   1.7958500e+01   2.0000000e-03   1.1039114e+11   1.8695392e+11   1.8466497e+13   4.6551948e+11   1.3551497e+12   1.9837725e+11   5.4506150e+01   4.4550058e+09   2.6955806e+19   1.5357625e+11   2.3426244e+11   1.7258589e+11   1.0392254e+10   3.2828712e+09   8.7026729e+06   7.4077474e+15   1.0218825e+11   1.4892593e+10   6.4777613e+10   2.9686718e+10   4.8640217e+10   2.1017374e+05   3.5743056e+01   8.9949127e-03   9.5911086e-03   8.9949127e-05   9.5911086e-05
   3.5750000e+01   2.7435000e+02   1.8000000e+01   1.0214000e+03   1.0000000e-02   1.0000000e-02   5.9681042e+09   2.0507883e+11   2.0438148e+13   5.4957622e+11   1.4693622e+12   2.1592576e+11   5.8124100e+01   4.8768313e+09   2.6966316e+19   1.5958423e+11   2.5421605e+11   1.8999549e+11   1.0553672e+10   3.3153198e+09   9.0535900e+06   7.4076200e+15   1.0644279e+11   1.5146521e+10   6.5361230e+10   2.7213600e+10   5.0193510e+10   3.8018461e+04   3.5750000e+01   9.8359670e-03   1.0487535e-02   9.8359670e-05   1.0487535e-04
   3.5756944e+01   2.7430833e+02   1.8333333e+01   1.0215667e+03   1.0000000e-02   1.0000000e-02   4.9749872e+09   2.2568702e+11   2.3307183e+13   7.2015647e+11   1.4685700e+12   2.4082619e+11   6.1024967e+01   5.0925120e+09   2.6974813e+19   1.5997435e+11   2.6418930e+11   2.0141338e+11   1.0142728e+10   3.2588766e+09   8.9359643e+06   7.4062406e+15   1.0818842e+11   1.4568660e+10   6.8255123e+10   2.7213405e+10   5.0383528e+10   3.2105636e+04   3.5756944e+01   9.9490489e-03   1.0607710e-02   9.9490489e-05   1.0607710e-04
   3.5763889e+01   2.7426667e+02   1.8666667e+01   1.0217333e+03   1.0000000e-02   1.0000000e-02   3.9812439e+09   2.4630817e+11   2.6178023e+13   8.9084417e+11   1.4677771e+12   2.6574228e+11   6.3925833e+01   5.3083282e+09   2.6983313e+19   1.6036471e+11   2.7416880e+11   2.1283843e+11   9.7315227e+09   3.2023975e+09   8.8182635e+06   7.4048596e+15   1.0993514e+11   1.3990434e+10   7.1149017e+10   2.7213210e+10   5.0573545e+10   2.6189082e+04   3.5763889e+01   1.0161456e-02   1.0826195e-02   1.0161456e-04   1.0826195e-04
   3.5770833e+01   2.7422500e+02   1.9000000e+01   1.0219000e+03   1.0000000e-02   1.0000000e-02   2.9868737e+09   2.6694230e+11   2.9050669e+13   1.0616394e+12   1.4669835e+12   2.9067404e+11   6.6826700e+01   5.5242798e+09   2.6991815e+19   1.6075529e+11   2.8415458e+11   2.2427067e+11   9.3200577e+09   3.1458825e+09   8.7004876e+06   7.4034769e+15   1.1168295e+11   1.3411841e+10   7.4042910e+10   2.7213016e+10   5.0763563e+10   2.0268796e+04   3.5770833e+01   1.0159006e-02   1.0820799e-02   1.0159006e-04   1.0820799e-04
   3.5777778e+01   2.7418333e+02   1.9333333e+01   1.0220667e+03   1.0000000e-02   1.0000000e-02   1.9918766e+09   2.8758940e+11   3.1925124e+13   1.2325421e+12   1.4661894e+12   3.1562150e+11   6.9727567e+01   5.7403669e+09   2.7000320e+19   1.6114610e+11   2.9414661e+11   2.3571009e+11   8.9083324e+09   3.0893316e+09   8.5826366e+06   7.4020926e+15   1.1343185e+11   1.2832883e+10   7.2903163e+10   2.7345107e+10   4.9388606e+10   1.4344777e+04   3.5777778e+01   1.0733590e-02   1.1432708e-02   1.0733590e-04   1.1432708e-04
   3.5784722e+01   2.7414167e+02   1.9666667e+01   1.0222333e+03   1.0000000e-02   1.0000000e-02   9.9625209e+08   3.0824949e+11   3.4801387e+13   1.4035524e+12   1.4653945e+12   3.4058464e+11   7.2628433e+01   5.9565897e+09   2.7008827e+19   1.6153714e+11   3.0414491e+11   2.4715669e+11   8.4963467e+09   3.0327446e+09   8.4647104e+06   7.4007067e+15   1.1518184e+11   1.2253558e+10   7.1763415e+10   2.7477199e+10   4.8013649e+10   8.4170218e+03   3.5784722e+01   1.1386575e-02   1.2133153e-02   1.1386575e-04   1.2133153e-04
   3.5791667e+01   2.7410000e+02   2.0000000e+01   1.0224000e+03   1.0000000e-02   1.0000000e-02   6.6211657e+00   3.2892257e+11   3.7679459e+13   1.5746704e+12   1.4645990e+12   3.6556348e+11   7.5529300e+01   6.1729481e+09   2.7017337e+19   1.6192841e+11   3.1414949e+11   2.5861049e+11   8.0841005e+09   2.9761217e+09   8.3467090e+06   7.3993191e+15   1.1693292e+11   1.1673867e+10   7.0623667e+10   2.7609290e+10   4.6638692e+10   2.4855301e+03   3.5791667e+01   1.0606379e-02   1.1302563e-02   1.0606379e-04   1.1302563e-04
   3.5798611e+01   2.7397500e+02   2.0166667e+01   1.0225000e+03   1.0000000e-02   1.0000000e-02   5.5406114e+00   3.4023447e+11   3.9940639e+13   1.6535667e+12   1.4535677e+12   3.7661861e+11   7.7272350e+01   6.1301388e+09   2.7032307e+19   1.6277166e+11   3.1559453e+11   2.6172229e+11   7.7335195e+09   2.9755316e+09   8.4496774e+06   7.3999859e+15   1.1706507e+11   1.1209802e+10   7.0011655e+10   2.8781447e+10   4.7138314e+10   2.1368989e+03   3.5798611e+01   1.1958740e-02   1.2732802e-02   1.1958740e-04   1.2732802e-04
   3.5805556e+01   2.7385000e+02   2.0333333e+01   1.0226000e+03   1.0000000e-02   1.0000000e-02   4.4588584e+00   3.5155889e+11   4.2204322e+13   1.7325503e+12   1.4425240e+12   3.8768595e+11   7.9015400e+01   6.0872814e+09   2.7047291e+19   1.6361583e+11   3.1704113e+11   2.6483752e+11   7.3825491e+09   2.9749406e+09   8.5527591e+06   7.4006527e+15   1.1719735e+11   1.0745222e+10   6.9399643e+10   2.9953604e+10   4.7637936e+10   1.7878809e+03   3.5805556e+01   7.4361593e-03   7.9442974e-03   7.4361593e-05   7.9442974e-05
   3.5812500e+01   2.7372500e+02   2.0500000e+01   1.0227000e+03   1.0000000e-02   1.0000000e-02   3.3759051e+00   3.6289582e+11   4.4470512e+13   1.8116213e+12   1.4314679e+12   3.9876553e+11   8.0758450e+01   6.0443757e+09   2.7062289e+19   1.6446091e+11   3.1848931e+11   2.6795617e+11   7.0311885e+09   2.9743485e+09   8.6559542e+06   7.4013195e+15   1.1732977e+11   1.0280125e+10   6.8787632e+10   3.1125762e+10   4.8137559e+10   1.4384757e+03   3.5812500e+01   7.9983895e-03   8.5406164e-03   7.9983895e-05   8.5406164e-05
   3.5819444e+01   2.7360000e+02   2.0666667e+01   1.0228000e+03   1.0000000e-02   1.0000000e-02   2.2917499e+00   3.7424529e+11   4.6739211e+13   1.8907799e+12   1.4203993e+12   4.0985736e+11   8.2501500e+01   6.0014218e+09   2.7077300e+19   1.6530692e+11   3.1993906e+11   2.7107825e+11   6.6794374e+09   2.9737555e+09   8.7592629e+06   7.4019861e+15   1.1746232e+11   9.8145104e+09   6.9110944e+10   2.7213831e+10   4.1812307e+10   1.0886826e+03   3.5819444e+01   7.4587461e-03   7.9736852e-03   7.4587461e-05   7.9736852e-05
   3.5826389e+01   2.7347500e+02   2.0833333e+01   1.0229000e+03   1.0000000e-02   1.0000000e-02   1.2063912e+00   3.8560732e+11   4.9010423e+13   1.9700261e+12   1.4093184e+12   4.2096145e+11   8.4244550e+01   5.9584196e+09   2.7092325e+19   1.6615384e+11   3.2139038e+11   2.7420377e+11   6.3272951e+09   2.9731614e+09   8.8626852e+06   7.4026527e+15   1.1759500e+11   9.3483784e+09   6.9434257e+10   2.3301899e+10   3.5487056e+10   7.3850111e+02   3.5826389e+01   6.8446880e-03   7.3280918e-03   6.8446880e-05   7.3280918e-05
   3.5833333e+01   2.7335000e+02   2.1000000e+01   1.0230000e+03   1.0000000e-02   1.0000000e-02   1.1982730e-01   3.9698192e+11   5.1284151e+13   2.0493601e+12   1.3982249e+12   4.3207783e+11   8.5987600e+01   5.9153690e+09   2.7107364e+19   1.6700169e+11   3.2284328e+11   2.7733273e+11   5.9747612e+09   2.9725664e+09   8.9662214e+06   7.4033193e+15   1.1772782e+11   8.8817278e+09   6.9757569e+10   1.9389968e+10   2.9161805e+10   3.8793078e+02   3.5833333e+01   7.2421864e-03   7.7472863e-03   7.2421864e-05   7.7472863e-05
   3.5840278e+01   2.7325000e+02   2.0833333e+01   1.0231333e+03   1.0000000e-02   1.0000000e-02   7.2022604e+00   3.8701453e+11   5.1015661e+13   1.9610996e+12   1.3801830e+12   4.1567853e+11   8.4336317e+01   6.0224445e+09   2.7120819e+19   1.6681369e+11   3.1010916e+11   2.6678239e+11   5.8014505e+09   3.0131139e+09   9.0800682e+06   7.4034592e+15   1.1521466e+11   8.7175894e+09   6.7401818e+10   2.2668178e+10   3.3175654e+10   1.2656631e+03   3.5840278e+01   6.3196985e-03   6.7725148e-03   6.3196985e-05   6.7725148e-05
   3.5847222e+01   2.7315000e+02   2.0666667e+01   1.0232667e+03   1.0000000e-02   1.0000000e-02   1.4291726e+01   3.7703720e+11   5.0746898e+13   1.8727512e+12   1.3621229e+12   3.9926289e+11   8.2685033e+01   6.1296255e+09   2.7134283e+19   1.6662548e+11   2.9736235e+11   2.5622153e+11   5.6279669e+09   3.0537013e+09   9.1940268e+06   7.4035982e+15   1.1269899e+11   8.5532868e+09   6.5046066e+10   2.5946388e+10   3.7189503e+10   2.1442668e+03   3.5847222e+01   6.7265366e-03   7.2010005e-03   6.7265366e-05   7.2010005e-05
   3.5854167e+01   2.7305000e+02   2.0500000e+01   1.0234000e+03   1.0000000e-02   1.0000000e-02   2.1388231e+01   3.6704990e+11   5.0477862e+13   1.7843149e+12   1.3440448e+12   3.8283089e+11   8.1033750e+01   6.2369123e+09   2.7147758e+19   1.6643707e+11   2.8460284e+11   2.4565015e+11   5.4543103e+09   3.0943286e+09   9.3080974e+06   7.4037365e+15   1.1018080e+11   8.3888200e+09   6.2690315e+10   2.9224598e+10   4.1203352e+10   3.0237430e+03   3.5854167e+01   6.7960201e-03   7.2810299e-03   6.7960201e-05   7.2810299e-05
   3.5861111e+01   2.7295000e+02   2.0333333e+01   1.0235333e+03   1.0000000e-02   1.0000000e-02   2.8491785e+01   3.5705263e+11   5.0208552e+13   1.6957904e+12   1.3259485e+12   3.6638252e+11   7.9382467e+01   6.3443048e+09   2.7161242e+19   1.6624844e+11   2.7183061e+11   2.3506824e+11   5.2804804e+09   3.1349958e+09   9.4222801e+06   7.4038739e+15   1.0766010e+11   8.2241886e+09   6.2094769e+10   2.6907077e+10   4.1315361e+10   3.9040926e+03   3.5861111e+01   6.0851897e-03   6.5261513e-03   6.0851897e-05   6.5261513e-05
   3.5868056e+01   2.7285000e+02   2.0166667e+01   1.0236667e+03   1.0000000e-02   1.0000000e-02   3.5602394e+01   3.4704538e+11   4.9938967e+13   1.6071778e+12   1.3078340e+12   3.4991775e+11   7.7731183e+01   6.4518032e+09   2.7174736e+19   1.6605960e+11   2.5904566e+11   2.2447577e+11   5.1064771e+09   3.1757031e+09   9.5365751e+06   7.4040105e+15   1.0513688e+11   8.0593926e+09   6.1499224e+10   2.4589555e+10   4.1427369e+10   4.7853166e+03   3.5868056e+01   6.4881973e-03   6.9512331e-03   6.4881973e-05   6.9512331e-05
   3.5875000e+01   2.7275000e+02   2.0000000e+01   1.0238000e+03   1.0000000e-02   1.0000000e-02   4.2720066e+01   3.3702814e+11   4.9669108e+13   1.5184768e+12   1.2897014e+12   3.3343658e+11   7.6079900e+01   6.5594076e+09   2.7188240e+19   1.6587056e+11   2.4624797e+11   2.1387276e+11   4.9323002e+09   3.2164504e+09   9.6509824e+06   7.4041462e+15   1.0261114e+11   7.8944318e+09   6.0903678e+10   2.2272033e+10   4.1539378e+10   5.6674158e+03   3.5875000e+01   7.5247360e-03   8.0541298e-03   7.5247360e-05   8.0541298e-05
   3.5881944e+01   2.7268333e+02   2.0333333e+01   1.0239000e+03   1.0000000e-02   1.0000000e-02   1.1548534e+08   3.1603002e+11   4.6856336e+13   1.3236927e+12   1.2702200e+12   3.1044899e+11   7.1932950e+01   6.3717362e+09   2.7197543e+19   1.6132504e+11   2.2989503e+11   1.9832213e+11   4.7704990e+09   3.2202209e+09   9.5474438e+06   7.4037923e+15   9.7798468e+10   7.7503888e+09   6.3809754e+10   2.3032700e+10   4.1668064e+10   2.7879363e+04   3.5881944e+01   7.7225403e-03   8.2544408e-03   7.7225403e-05   8.2544408e-05
   3.5888889e+01   2.7261667e+02   2.0666667e+01   1.0240000e+03   1.0000000e-02   1.0000000e-02   2.3104968e+08   2.9501749e+11   4.4041635e+13   1.1287751e+12   1.2507253e+12   2.8744564e+11   6.7786000e+01   6.1839359e+09   2.7206851e+19   1.5677640e+11   2.1353089e+11   1.8276085e+11   4.6085867e+09   3.2239938e+09   9.4438337e+06   7.4034377e+15   9.2982498e+10   7.6062466e+09   6.6715829e+10   2.3793366e+10   4.1796751e+10   5.0106514e+04   3.5888889e+01   7.9440234e-03   8.4918922e-03   7.9440234e-05   8.4918922e-05
   3.5895833e+01   2.7255000e+02   2.1000000e+01   1.0241000e+03   1.0000000e-02   1.0000000e-02   3.4669312e+08   2.7399056e+11   4.1225004e+13   9.3372398e+11   1.2312171e+12   2.6442653e+11   6.3639050e+01   5.9960067e+09   2.7216164e+19   1.5222463e+11   1.9715552e+11   1.6718889e+11   4.4465632e+09   3.2277690e+09   9.3401520e+06   7.4030823e+15   8.8163225e+10   7.4620053e+09   6.9621904e+10   2.4554033e+10   4.1925437e+10   7.2348878e+04   3.5895833e+01   9.5024508e-03   1.0127505e-02   9.5024508e-05   1.0127505e-04
   3.5902778e+01   2.7248333e+02   2.1333333e+01   1.0242000e+03   1.0000000e-02   1.0000000e-02   4.6241573e+08   2.5294922e+11   3.8406441e+13   7.3853927e+11   1.2116954e+12   2.4139164e+11   5.9492100e+01   5.8079483e+09   2.7225481e+19   1.4766974e+11   1.8076893e+11   1.5160627e+11   4.2844285e+09   3.2315466e+09   9.2363987e+06   7.4027262e+15   8.3340645e+10   7.3176647e+09   7.0554912e+10   2.6141312e+10   4.0928759e+10   9.4606468e+04   3.5902778e+01   9.7752378e-03   1.0420096e-02   9.7752378e-05   1.0420096e-04
   3.5909722e+01   2.7241667e+02   2.1666667e+01   1.0243000e+03   1.0000000e-02   1.0000000e-02   5.7821756e+08   2.3189345e+11   3.5585946e+13   5.4322083e+11   1.1921604e+12   2.1834096e+11   5.5345150e+01   5.6197608e+09   2.7234802e+19   1.4311171e+11   1.6437111e+11   1.3601296e+11   4.1221825e+09   3.2353266e+09   9.1325737e+06   7.4023694e+15   7.8514758e+10   7.1732248e+09   7.1487920e+10   2.7728590e+10   3.9932081e+10   1.1687929e+05   3.5909722e+01   1.0364792e-02   1.1040955e-02   1.0364792e-04   1.1040955e-04
   3.5916667e+01   2.7235000e+02   2.2000000e+01   1.0244000e+03   1.0000000e-02   1.0000000e-02   6.9409870e+08   2.1082324e+11   3.2763517e+13   3.4776858e+11   1.1726118e+12   1.9527447e+11   5.1198200e+01   5.4314440e+09   2.7244129e+19   1.3855056e+11   1.4796204e+11   1.2040897e+11   3.9598251e+09   3.2391089e+09   9.0286770e+06   7.4020118e+15   7.3685560e+10   7.0286855e+09   7.2420928e+10   2.9315869e+10   3.8935403e+10   1.3916737e+05   3.5916667e+01   9.2140422e-03   9.8252283e-03   9.2140422e-05   9.8252283e-05
   3.5923611e+01   2.7230000e+02   2.1833333e+01   1.0245000e+03   1.0000000e-02   1.0000000e-02   6.7195423e+09   2.0180274e+11   3.1471717e+13   3.0113202e+11   1.1601614e+12   1.8480443e+11   4.9648533e+01   5.1743566e+09   2.7251791e+19   1.3489682e+11   1.4351515e+11   1.1631441e+11   3.8445192e+09   3.2312721e+09   8.8411487e+06   7.4014820e+15   7.1518965e+10   6.8795920e+09   7.2546240e+10   3.0040703e+10   4.2207006e+10   1.6364837e+05   3.5923611e+01   8.5727213e-03   9.1458070e-03   8.5727213e-05   9.1458070e-05
   3.5930556e+01   2.7225000e+02   2.1666667e+01   1.0246000e+03   1.0000000e-02   1.0000000e-02   1.2748376e+10   1.9277715e+11   3.0179190e+13   2.5446921e+11   1.1477040e+12   1.7432850e+11   4.8098867e+01   4.9171244e+09   2.7259457e+19   1.3124102e+11   1.3906575e+11   1.1221755e+11   3.7291482e+09   3.2234307e+09   8.6535145e+06   7.4009516e+15   6.9351147e+10   6.7304144e+09   7.2671553e+10   3.0765537e+10   4.5478609e+10   1.8814313e+05   3.5930556e+01   8.7126783e-03   9.3014752e-03   8.7126783e-05   9.3014752e-05
   3.5937500e+01   2.7220000e+02   2.1500000e+01   1.0247000e+03   1.0000000e-02   1.0000000e-02   1.8780600e+10   1.8374647e+11   2.8885933e+13   2.0778013e+11   1.1352395e+12   1.6384665e+11   4.6549200e+01   4.6597471e+09   2.7267125e+19   1.2758315e+11   1.3461384e+11   1.0811838e+11   3.6137121e+09   3.2155848e+09   8.4657742e+06   7.4004204e+15   6.7182106e+10   6.5811523e+09   7.2796865e+10   3.1490371e+10   4.8750212e+10   2.1265167e+05   3.5937500e+01   8.1682119e-03   8.7272711e-03   8.1682119e-05   8.7272711e-05
   3.5944444e+01   2.7215000e+02   2.1333333e+01   1.0248000e+03   1.0000000e-02   1.0000000e-02   2.4816218e+10   1.7471071e+11   2.7591947e+13   1.6106476e+11   1.1227679e+12   1.5335890e+11   4.4999533e+01   4.4022248e+09   2.7274796e+19   1.2392322e+11   1.3015942e+11   1.0401689e+11   3.4982108e+09   3.2077342e+09   8.2779278e+06   7.3998885e+15   6.5011840e+10   6.4318060e+09   6.9208317e+10   2.8728368e+10   4.8322486e+10   2.3717399e+05   3.5944444e+01   7.6395022e-03   8.1645919e-03   7.6395022e-05   8.1645919e-05
   3.5951389e+01   2.7210000e+02   2.1166667e+01   1.0249000e+03   1.0000000e-02   1.0000000e-02   3.0855232e+10   1.6566984e+11   2.6297232e+13   1.1432310e+11   1.1102892e+12   1.4286524e+11   4.3449867e+01   4.1445573e+09   2.7282470e+19   1.2026122e+11   1.2570248e+11   9.9913088e+10   3.3826443e+09   3.1998790e+09   8.0899753e+06   7.3993559e+15   6.2840349e+10   6.2823752e+09   6.5619768e+10   2.5966365e+10   4.7894760e+10   2.6171009e+05   3.5951389e+01   8.6920953e-03   9.2779701e-03   8.6920953e-05   9.2779701e-05
   3.5958333e+01   2.7205000e+02   2.1000000e+01   1.0250000e+03   1.0000000e-02   1.0000000e-02   3.6897642e+10   1.5662388e+11   2.5001786e+13   6.7555120e+10   1.0978035e+12   1.3236567e+11   4.1900200e+01   3.8867445e+09   2.7290146e+19   1.1659715e+11   1.2124303e+11   9.5806971e+10   3.2670126e+09   3.1920193e+09   7.9019165e+06   7.3988226e+15   6.0667633e+10   6.1328600e+09   6.2031220e+10   2.3204363e+10   4.7467035e+10   2.8625999e+05   3.5958333e+01   8.6626982e-03   9.2461980e-03   8.6626982e-05   9.2461980e-05
   3.5965278e+01   2.7200000e+02   2.1166667e+01   1.0250833e+03   1.0000000e-02   1.0000000e-02   6.3172784e+10   1.5018301e+11   2.3885969e+13   5.6889605e+10   1.0632021e+12   1.2745885e+11   4.0540733e+01   3.6817681e+09   2.7297382e+19   1.1322040e+11   1.1789562e+11   9.2912145e+10   3.1566770e+09   3.1856909e+09   7.6987717e+06   7.3978999e+15   5.8802656e+10   5.9948372e+09   6.2200441e+10   2.4150572e+10   4.9383641e+10   3.3958080e+05   3.5965278e+01   9.0696532e-03   9.6752411e-03   9.0696532e-05   9.6752411e-05
   3.5972222e+01   2.7195000e+02   2.1333333e+01   1.0251667e+03   1.0000000e-02   1.0000000e-02   8.9461860e+10   1.4373871e+11   2.2769560e+13   4.6218431e+10   1.0285823e+12   1.2254942e+11   3.9181267e+01   3.4766828e+09   2.7304620e+19   1.0984185e+11   1.1454643e+11   9.0015779e+10   3.0462828e+09   3.1793591e+09   7.4955188e+06   7.3969764e+15   5.6936687e+10   5.8567410e+09   6.2369663e+10   2.5096781e+10   5.1300248e+10   3.9292987e+05   3.5972222e+01   8.2547027e-03   8.8229923e-03   8.2547027e-05   8.8229923e-05
   3.5979167e+01   2.7190000e+02   2.1500000e+01   1.0252500e+03   1.0000000e-02   1.0000000e-02   1.1576488e+11   1.3729099e+11   2.1652557e+13   3.5541595e+10   9.9394419e+11   1.1763738e+11   3.7821800e+01   3.2714885e+09   2.7311861e+19   1.0646150e+11   1.1119546e+11   8.7117874e+10   2.9358298e+09   3.1730238e+09   7.2921578e+06   7.3960521e+15   5.5069726e+10   5.7185712e+09   6.2538885e+10   2.6042990e+10   5.3216854e+10   4.4630723e+05   3.5979167e+01   7.8179404e-03   8.3524808e-03   7.8179404e-05   8.3524808e-05
   3.5986111e+01   2.7185000e+02   2.1666667e+01   1.0253333e+03   1.0000000e-02   1.0000000e-02   1.4208184e+11   1.3083985e+11   2.0534961e+13   2.4859093e+10   9.5928761e+11   1.1272273e+11   3.6462333e+01   3.0661853e+09   2.7319105e+19   1.0307935e+11   1.0784271e+11   8.4218427e+10   2.8253182e+09   3.1666850e+09   7.0886886e+06   7.3951270e+15   5.3201772e+10   5.5803279e+09   6.2106682e+10   2.4825765e+10   5.0503873e+10   4.9971288e+05   3.5986111e+01   7.9232955e-03   8.4687644e-03   7.9232955e-05   8.4687644e-05
   3.5993056e+01   2.7180000e+02   2.1833333e+01   1.0254167e+03   1.0000000e-02   1.0000000e-02   1.6841276e+11   1.2438527e+11   1.9416771e+13   1.4170922e+10   9.2461261e+11   1.0780546e+11   3.5102867e+01   2.8607730e+09   2.7326352e+19   9.9695411e+10   1.0448818e+11   8.1317438e+10   2.7147478e+09   3.1603427e+09   6.8851111e+06   7.3942010e+15   5.1332825e+10   5.4420110e+09   6.1674479e+10   2.3608540e+10   4.7790891e+10   5.5314684e+05   3.5993056e+01   8.8014038e-03   9.3941310e-03   8.8014038e-05   9.3941310e-05
   3.6000000e+01   2.7175000e+02   2.2000000e+01   1.0255000e+03   1.0000000e-02   1.0000000e-02   1.9475764e+11   1.1792727e+11   1.8297987e+13   3.4770800e+09   8.8991917e+11   1.0288559e+11   3.3743400e+01   2.6552516e+09   2.7333601e+19   9.6309668e+10   1.0113186e+11   7.8414907e+10   2.6041186e+09   3.1539968e+09   6.6814253e+06   7.3932743e+15   4.9462884e+10   5.3036205e+09   6.1242275e+10   2.2391314e+10   4.5077909e+10   6.0660913e+05   3.6000000e+01   8.8001421e-03   9.3927483e-03   8.8001421e-05   9.3927483e-05
