#                     time          SMEAR_TEMP_168.dat                SMEAR_RH.dat                SMEAR_CS.dat             SMEAR_PRESS.dat               SA_ground.dat                     NH3.dat
9.45972222222222285382e+01  5.36001278976842598922e+00  4.25998529176631066662e+01  5.98042640211652459792e-03  9.87580038369305270862e+02  4.44773900005659461021e+06  6.83196102070695872044e+01
9.46041666666666714036e+01  5.43995683453248357608e+00  4.26600431654675134041e+01  6.09294182539681095090e-03  9.87479961630695584063e+02  4.47810799938024114817e+06  7.06222747175313969592e+01
9.46111111111111142691e+01  5.66999200639422262782e+00  4.31600383693077276348e+01  6.07510121693120765801e-03  9.87289996802557652700e+02  4.36721133292016107589e+06  7.87229917542559576304e+01
9.46180555555555571345e+01  5.46001278976801707188e+00  4.31400767386081014365e+01  6.05726060846560349776e-03  9.87190038369304147636e+02  4.25631466646008007228e+06  7.25106319698059564871e+01
9.46250000000000000000e+01  5.50000000000000000000e+00  4.31000000000000014211e+01  6.03942000000000020488e-03  9.86970000000000027285e+02  4.14541800000000000000e+06  6.98535189238302791637e+01
9.46319444444444428655e+01  5.40994884092793260066e+00  4.41601215027961586657e+01  6.69906616402098954721e-03  9.86959904076739917400e+02  3.96656758366650901735e+06  7.21835869943013932470e+01
9.46388888888888857309e+01  5.20001598721155477989e+00  4.47899504396441798804e+01  7.35871232804197802219e-03  9.86819976019182718119e+02  3.78771716733301756904e+06  8.24005340059051860635e+01
9.46458333333333285964e+01  5.26996163069554057756e+00  4.52499904076738843628e+01  8.01835849206296649716e-03  9.86539990407673826667e+02  3.60886675099952658638e+06  7.60006333423226720925e+01
9.46527777777777714618e+01  5.21999040767368072125e+00  4.53599424460420834748e+01  7.28087227513309412363e-03  9.86530028776978952010e+02  2.92431145960903959349e+06  7.24435163278613032389e+01
9.46597222222222285382e+01  4.71001918465263891278e+00  4.74200383693052813783e+01  6.50903034391478799159e-03  9.86450009592326409802e+02  2.23975616539096040651e+06  6.96721284742439479487e+01
9.46666666666666714036e+01  5.30998081534777011115e+00  4.69000383693044611277e+01  5.73718841269806219263e-03  9.86349995203837011104e+02  1.55520087427327898331e+06  6.73684439806317811872e+01
9.46736111111111142691e+01  5.37998081534613437071e+00  4.79299872102307560340e+01  5.73318296296296964210e-03  9.86300019184653820048e+02  1.42516495784885273315e+06  5.31743350947851922683e+01
9.46805555555555571345e+01  5.05003836930405114458e+00  4.81896227018434970546e+01  5.76789195767195457532e-03  9.86260031974420030565e+02  1.29512904142442625016e+06  4.75538973815219563335e+01
9.46875000000000000000e+01  4.40000000000000035527e+00  5.02299999999999968736e+01  5.80260095238094037590e-03  9.86230000000000018190e+02  1.16509312500000000000e+06  4.00758756916439011775e+01
9.46944444444444428655e+01  4.48998721023198310576e+00  5.16301918465202547281e+01  5.92473144444439440287e-03  9.86049929656275821799e+02  1.07858064599449513480e+06  4.29824805646074494803e+01
9.47013888888888857309e+01  4.63999360511537783935e+00  5.23800095923269353193e+01  6.05364463888883458376e-03  9.85919988808951870851e+02  9.92068166988990036771e+05  6.22669234892331289188e+01
9.47083333333333285964e+01  4.57000959232611503325e+00  5.49402350119898130743e+01  6.17716095238094418940e-03  9.85650023980815262803e+02  9.05555687983485171571e+05  7.72746832084062305057e+01
9.47152777777777714618e+01  4.43002557953685194292e+00  5.73999712230210406005e+01  6.19363912698411497870e-03  9.85559968025578882589e+02  7.53981812782466178760e+05  8.09672210058373735819e+01
9.47222222222222285382e+01  4.17997122302104173741e+00  5.93500991207053019139e+01  6.21011730158731872775e-03  9.85439964828136908181e+02  6.02407937217533821240e+05  7.18635416481570956648e+01
9.47291666666666714036e+01  3.97000959232611494443e+00  6.18698944844127325382e+01  6.22701523809526553271e-03  9.85170033573141381567e+02  4.50834062159490014892e+05  5.61454029768481746032e+01
9.47361111111111142691e+01  3.79000479616346641620e+00  6.38600575539615959997e+01  6.26098349206351007662e-03  9.85380007993605772754e+02  3.89904864356326637790e+05  4.73739692519899406875e+01
9.47430555555555571345e+01  3.57998081534797440995e+00  6.66198081534797523773e+01  6.29495174603175548789e-03  9.85240102318144181481e+02  3.28975666553163318895e+05  3.81736790305121616029e+01
9.47500000000000000000e+01  3.33999999999999985789e+00  6.89399999999999977263e+01  6.32892000000000003179e-03  9.85090000000000031832e+02  2.68046468750000000000e+05  3.15642157317557092711e+01
9.47569444444444428655e+01  3.19999360511599162393e+00  7.03300703437240883886e+01  6.44976325396822217084e-03  9.85049923261391882079e+02  2.50823348990417813184e+05  2.89955684754330960118e+01
9.47638888888888857309e+01  3.02999840127884434438e+00  7.20999808153461287930e+01  6.57060650793644344253e-03  9.84920012789769202755e+02  2.33600229230835626367e+05  2.28833516261992890861e+01
9.47708333333333285964e+01  2.89999999999999991118e+00  7.34200623501197497944e+01  6.69144976190466558158e-03  9.84799980815347680618e+02  2.16377109471253439551e+05  2.07292011173320105399e+01
9.47777777777777714618e+01  2.73001598721053229113e+00  7.45899712230210383268e+01  6.77498941798933013853e-03  9.84749990407673635673e+02  2.19451026035938266432e+05  1.71248798708161054094e+01
9.47847222222222285382e+01  2.63999360511578728961e+00  7.69501886490842821331e+01  6.85761177248683188173e-03  9.84669987210231511199e+02  2.22524942714061733568e+05  1.71812050256329982290e+01
9.47916666666666714036e+01  2.49002398081528708573e+00  7.92199808153477675887e+01  6.94023412698416448940e-03  9.84629952038369424372e+02  2.25598859308986167889e+05  1.33257738325096966037e+01
9.47986111111111142691e+01  2.39999520383653353051e+00  8.02600303757019588602e+01  7.02044925000003348231e-03  9.84510015987211545507e+02  2.13786666622657445259e+05  1.74002578950114035194e+01
9.48055555555555571345e+01  2.37999999999999989342e+00  8.20099616306959546819e+01  7.10054300000003118382e-03  9.84579923261391968481e+02  2.01974473936328722630e+05  2.78575714678142851710e+01
9.48125000000000000000e+01  2.35999999999999987566e+00  8.35499999999999971578e+01  7.17916047619049629142e-03  9.84360000000000013642e+02  1.90162281250000000000e+05  3.17985685464426310887e+01
9.48194444444444428655e+01  2.04998721023198271496e+00  8.65802494004763332214e+01  7.23875042328042759415e-03  9.84280070343724105442e+02  1.47706714922839310020e+05  2.66068722816245859519e+01
9.48263888888888857309e+01  1.63000319744231081387e+00  9.09599536370864854007e+01  7.29834037037035889689e-03  9.84280012789769216397e+02  1.05251148595678620040e+05  3.19903759476665747741e+01
9.48333333333333285964e+01  1.18995203836942620157e+00  9.41501438848917331370e+01  7.36213126984120325852e-03  9.84140086330934991565e+02  6.27955822685179155087e+04  3.81404443992733988011e+01
9.48402777777777714618e+01  4.90022382094745356795e-01  9.59399392485999698010e+01  7.50924105820095257047e-03  9.84269993605115814717e+02  5.81824323002635210287e+04  3.28906966977467121183e+01
9.48472222222222285382e+01  3.00012789768425880421e-01  9.71600383693052691569e+01  7.65635084656100285694e-03  9.84139990407673622030e+02  5.35692825434864789713e+04  3.06605471340894304433e+01
9.48541666666666714036e+01  3.50004796163057352310e-01  9.78199856115108161703e+01  7.80221936507944063138e-03  9.83809971223021648257e+02  4.89561328023353416938e+04  2.42244672688309812258e+01
9.48611111111111142691e+01  2.79995203836533701480e-01  9.82900047961634726335e+01  7.89760957671962679494e-03  9.83739966426855744430e+02  4.71373190036402302212e+04  1.98513285679919491145e+01
9.48680555555555571345e+01  2.99980815347974549834e-01  9.86999808153479705197e+01  7.99299978835981382586e-03  9.83490044764188041881e+02  4.53185052049451187486e+04  1.88169357176901996809e+01
