#                     time          SMEAR_TEMP_168.dat                SMEAR_RH.dat                SMEAR_CS.dat             SMEAR_PRESS.dat               SA_ground.dat                      NH3.dat
1.01854166666666671404e+02  4.67998081534777021773e+00  3.68799712230216556463e+01  3.95077642857145309302e-03  1.00752000959232611876e+03  3.86967968709222215693e+05  1.32267783695873824001e+01
1.01861111111111114269e+02  4.34000799360577715902e+00  3.74799968025576859532e+01  3.98146095238096839330e-03  1.00748000000000001819e+03  3.79671395806148182601e+05  1.32450108430121940017e+01
1.01868055555555557135e+02  4.48003197442004275075e+00  3.73299744204639623035e+01  4.01214547619048456095e-03  1.00757002557953603628e+03  3.72374822903074091300e+05  1.00835333060920220305e+01
1.01875000000000000000e+02  2.99000000000000021316e+00  4.01700000000000017053e+01  4.04282999999999986124e-03  1.00766999999999995907e+03  3.65078250000000000000e+05  4.86631740014070590661e+00
1.01881944444444442865e+02  3.74001278976801732057e+00  3.70799232613918974266e+01  4.32837563492055859421e-03  1.00772000000000002728e+03  3.33256500059279846027e+05  6.86771450707141006831e+00
1.01888888888888885731e+02  3.65001278976924359299e+00  3.72798976818460516824e+01  4.61392126984111819454e-03  1.00760001278976926642e+03  3.01434750118559750263e+05  6.43573866694742147132e+00
1.01895833333333328596e+02  4.08003836930445906717e+00  3.47300383693044594224e+01  4.89946690476167692752e-03  1.00778995203836939254e+03  2.69613000177839596290e+05  1.08118850811482758445e+01
1.01902777777777771462e+02  4.02999680255789360928e+00  3.46900127897684242839e+01  4.68123322751347152593e-03  1.00763002557953689120e+03  2.69686937499862222467e+05  7.68762997811037429585e+00
1.01909722222222228538e+02  4.05000319744210646178e+00  3.47099488409262946220e+01  4.45061153439136811261e-03  1.00783998401278950041e+03  2.69760875000137777533e+05  5.99990089907628920685e+00
1.01916666666666671404e+02  4.04001918465222953358e+00  3.39301342925656044258e+01  4.21998984126973567671e-03  1.00763004796163056653e+03  2.69834812517383485101e+05  2.22283886365029070831e+00
1.01923611111111114269e+02  3.75998401278844518458e+00  3.48400031974423143311e+01  4.19304703703703325612e-03  1.00765001758593268733e+03  2.72945333344922342803e+05  2.81416605788210505423e+00
1.01930555555555557135e+02  3.56008952837611891695e+00  3.43600575539560750826e+01  4.17637375661375747499e-03  1.00782999360511598752e+03  2.76055854172461142298e+05  3.49178652964118718671e+00
1.01937500000000000000e+02  3.77000000000000001776e+00  3.46700000000000017053e+01  4.15970047619048169385e-03  1.00783000000000004093e+03  2.79166375000000000000e+05  2.00000000000000000000e+00
1.01944444444444442865e+02  3.60000639488400864252e+00  3.47900447641880603555e+01  4.08449200000003068839e-03  1.00777008313349210766e+03  2.67218156272258027457e+05  2.16912005226613846531e+00
1.01951388888888885731e+02  3.60000159872115554904e+00  3.53899776179038241253e+01  4.00474200000003333066e-03  1.00764002078337500734e+03  2.55269937544516025810e+05  2.33165720278274557486e+00
1.01958333333333328596e+02  3.39000959232611487337e+00  3.59200335731414028828e+01  3.92760285714286935810e-03  1.00769004316546761402e+03  2.43321718816774024162e+05  2.78128789151577926475e+00
1.01965277777777771462e+02  3.12999999999999989342e+00  3.71299712230210445796e+01  3.90224571428573292417e-03  1.00776002877697897020e+03  2.52436333316347736400e+05  2.00000000000000000000e+00
1.01972222222222228538e+02  2.92999040767368068572e+00  3.77499808153473637162e+01  3.87688857142854444854e-03  1.00776005435651575226e+03  2.61550947933652263600e+05  2.00000000000000000000e+00
1.01979166666666671404e+02  2.74999520383694262549e+00  3.78199568345324834695e+01  3.85734603174620440183e-03  1.00775004316546755945e+03  2.70665562459223321639e+05  2.00000000000000000000e+00
1.01986111111111114269e+02  2.55000479616346620304e+00  3.75600191846538677964e+01  4.07426402116413659965e-03  1.00785000159872117820e+03  2.63369187472815567162e+05  2.00000000000000000000e+00
1.01993055555555557135e+02  2.48001278976801708964e+00  3.82299232613918960055e+01  4.29118201058206836379e-03  1.00785008952837608831e+03  2.56072812486407783581e+05  2.00000000000000000000e+00
1.02000000000000000000e+02  2.16999999999999992895e+00  3.93100000000000022737e+01  4.50810000000000012793e-03  1.00794000000000005457e+03  2.48776437500000000000e+05  2.13323467467090477356e+00
