#                     time          SMEAR_TEMP_168.dat                SMEAR_RH.dat                SMEAR_CS.dat             SMEAR_PRESS.dat               SA_ground.dat                     NH3.dat
1.13847222222222228538e+02  6.04999680255789318295e+00  5.13998497202209918555e+01  3.84195190476219108205e-03  9.88469968025578964443e+02  5.20702666737896623090e+05  3.37392637521567584358e+00
1.13854166666666671404e+02  5.91001918465222964016e+00  5.17200335731414000406e+01  4.09948261904741814016e-03  9.88290057553956671654e+02  5.58925312166795833036e+05  2.00000000000000000000e+00
1.13861111111111114269e+02  5.64999840127884489505e+00  5.23100655475673761430e+01  3.84750841269827868057e-03  9.88170020783374980056e+02  4.99303385194530535955e+05  2.00000000000000000000e+00
1.13868055555555557135e+02  5.46999360511599164170e+00  5.00705243804886990233e+01  3.59553420634913922099e-03  9.87920102318144131459e+02  4.39681458222265238874e+05  2.00000000000000000000e+00
1.13875000000000000000e+02  5.24000000000000021316e+00  4.75799999999999982947e+01  3.34356000000000019509e-03  9.87879999999999995453e+02  3.80059531250000000000e+05  2.00000000000000000000e+00
1.13881944444444442865e+02  5.08999999999999985789e+00  4.69701278976801717135e+01  3.46615259259256021374e-03  9.87859961630695920576e+02  3.79227010418217570987e+05  2.00000000000000000000e+00
1.13888888888888885731e+02  4.78000479616346662937e+00  4.92299584332499549078e+01  3.58874518518512023238e-03  9.87790004796163430001e+02  3.78394489586435083766e+05  2.00000000000000000000e+00
1.13895833333333328596e+02  4.65997601918471282545e+00  5.07701247002394921992e+01  3.71133777777768025102e-03  9.87779976019184687175e+02  3.77561968754652654752e+05  2.00000000000000000000e+00
1.13902777777777771462e+02  4.35000319744210628414e+00  5.26398816946420637919e+01  3.61342343915354875100e-03  9.87590063948842157515e+02  3.39026963613478757907e+05  2.00000000000000000000e+00
1.13909722222222228538e+02  4.19997442046314795050e+00  5.41200479616315917042e+01  3.51008679894172434532e-03  9.87519993605115814717e+02  3.00491958261521242093e+05  2.00000000000000000000e+00
1.13916666666666671404e+02  4.00003357314140206569e+00  5.66298752997605134851e+01  3.40675015873011157591e-03  9.87469976019184741745e+02  2.61956953021892637480e+05  2.00000000000000000000e+00
1.13923611111111114269e+02  3.87999680255768897297e+00  5.87200303757019526074e+01  3.37357944444443896490e-03  9.87469982414067317222e+02  2.43507421806261758320e+05  2.00000000000000000000e+00
1.13930555555555557135e+02  3.74001918465202587427e+00  6.02497569944076758475e+01  3.34394650793651011106e-03  9.87280051159072058908e+02  2.25057890590630879160e+05  2.00000000000000000000e+00
1.13937500000000000000e+02  3.62999999999999989342e+00  6.05499999999999971578e+01  3.31431357142858169090e-03  9.87169999999999959073e+02  2.06608359375000000000e+05  2.00000000000000000000e+00
1.13944444444444442865e+02  3.47000000000000019540e+00  6.11300000000000025580e+01  3.51192233333325011177e-03  9.87059859312551793664e+02  2.18399442686368041905e+05  2.00000000000000000000e+00
1.13951388888888885731e+02  3.33000479616346645173e+00  6.23099632294134266886e+01  3.72716191666657738202e-03  9.86720019184653892808e+02  2.30190525997736083809e+05  2.00000000000000000000e+00
1.13958333333333328596e+02  3.26999520383694264325e+00  6.23300959232611475613e+01  3.94059793650785618324e-03  9.86530043165467532162e+02  2.41981609309104154818e+05  2.00000000000000000000e+00
1.13965277777777771462e+02  3.09000959232631933205e+00  6.27499424460420840433e+01  4.11826328042315219224e-03  9.86389999999999986358e+02  2.53378895812093862332e+05  2.00000000000000000000e+00
1.13972222222222228538e+02  3.02000639488421285250e+00  6.23300735411684456722e+01  4.29592862433881249318e-03  9.86269990407673617483e+02  2.64776182312906137668e+05  2.00000000000000000000e+00
1.13979166666666671404e+02  2.87001438848917223012e+00  6.29100095923261122266e+01  4.47969043650827975639e-03  9.86289942446043255586e+02  2.76173468954179319553e+05  2.00000000000000000000e+00
1.13986111111111114269e+02  2.82999520383653369038e+00  6.25700463629135086308e+01  4.91137529100551997047e-03  9.86150003197442288183e+02  3.12708323052786232438e+05  2.00000000000000000000e+00
1.13993055555555557135e+02  2.72997442046396621151e+00  6.29998145483637514985e+01  5.34306014550276018454e-03  9.85999955235811967214e+02  3.49243177151393087115e+05  2.00000000000000000000e+00
1.14000000000000000000e+02  2.52999999999999980460e+00  6.35200000000000031264e+01  5.77474499999999953126e-03  9.85830000000000040927e+02  3.85778031250000000000e+05  2.00000000000000000000e+00
