#                     time          SMEAR_TEMP_168.dat                SMEAR_RH.dat                SMEAR_CS.dat             SMEAR_PRESS.dat               SA_ground.dat                     NH3.dat               All_J.dat.csv
1.04819444444400005523e+02  1.15800255795399991143e+01  2.71400191846500007387e+01  5.96036714285699993632e-03  9.99929980815300041286e+02  6.84719687564000021666e+05  2.00000000000000000000e+00  9.99999999999999954748e-07
1.04826388888899998619e+02  1.15000111910499995815e+01  2.72200143884900001012e+01  5.96188500000000010104e-03  9.99850019184700045116e+02  6.50348187628100044094e+05  2.00000000000000000000e+00  3.79620454999446974367e-04
1.04833333333300004142e+02  1.15100143884899992486e+01  2.74200191846499983228e+01  5.96234174603200040715e-03  9.99970000000000027285e+02  6.15976687692099949345e+05  2.00000000000000000000e+00  9.99999999999999954748e-07
1.04840277777799997239e+02  1.17699999999999995737e+01  2.75200031974400012302e+01  5.94175312169300043341e-03  9.99980044764199988094e+02  6.16746437498599989340e+05  2.00000000000000000000e+00  9.99999999999999954748e-07
1.04847222222200002761e+02  1.18599936051199996712e+01  2.73599936051199996712e+01  5.92116449735399959231e-03  9.99990025579499956621e+02  6.17516187501400010660e+05  2.00000000000000000000e+00  4.71279928976227010552e-04
1.04854166666699995858e+02  1.18399904076699993283e+01  2.71100095923300017375e+01  5.97111111111300017773e-03  9.99990091127099958612e+02  6.18285937486500013620e+05  2.00000000000000000000e+00  7.41322500082535959520e-03
1.04861111111100001381e+02  1.17199920063899991618e+01  2.74399968025599996224e+01  8.88949074074200061568e-03  1.00005999520399996072e+03  6.15879166657699970528e+05  2.00000000000000000000e+00  7.05067397815103968917e-03
1.04868055555599994477e+02  1.13401151079099999919e+01  2.82398465227799988497e+01  1.18078703703700001182e-02  9.99980051159099957658e+02  6.13472395828800043091e+05  2.00000000000000000000e+00  3.73461626048990011362e-03
1.04875000000000000000e+02  1.10199999999999995737e+01  2.91499999999999985789e+01  1.47262499999999997569e-02  9.99879999999999995453e+02  6.11065625000000000000e+05  2.00000000000000000000e+00  2.32786493479275012619e-02
1.04881944444400005523e+02  1.06599808153499999719e+01  2.93800255795399998249e+01  1.20842791005300008444e-02  9.99710063948799984246e+02  5.75866145898899994791e+05  2.00000000000000000000e+00  1.76456418343043006623e-03
1.04888888888899998619e+02  1.01000079936099993461e+01  2.96100319744200000116e+01  9.44230820106000019731e-03  9.99800011190999953214e+02  5.40666666797799989581e+05  2.00000000000000000000e+00  9.99999999999999954748e-07
1.04895833333300004142e+02  1.03000335731400003425e+01  2.90899904076700011046e+01  6.80033730158900034946e-03  9.99770014388500044333e+02  5.05467187696699984372e+05  2.00000000000000000000e+00  9.99999999999999954748e-07
1.04902777777799997239e+02  1.02699872102299991639e+01  2.95999808153500012509e+01  6.64250587301599970669e-03  9.99730009592300007171e+02  5.18717916642000025604e+05  2.00000000000000000000e+00  7.52472575399589036632e-03
1.04909722222200002761e+02  9.99000319744200027117e+00  3.04300351718599983997e+01  6.54575984126999979584e-03  9.99739990407700020114e+02  5.31968645858000032604e+05  2.00000000000000000000e+00  4.04662002211591013620e-04
1.04916666666699995858e+02  9.73999040767400003915e+00  3.09599760191800008613e+01  6.44901380952399988500e-03  9.99510033573100031390e+02  5.45219374871399952099e+05  2.00000000000000000000e+00  3.29103268947859980628e-03
1.04923611111100001381e+02  9.17998721023099939487e+00  3.17300383693100016558e+01  6.96270944444499998577e-03  9.99440031974399971659e+02  5.22200010330900026020e+05  2.00000000000000000000e+00  9.99999999999999954748e-07
1.04930555555599994477e+02  8.72000000000000063949e+00  3.33298912869700032502e+01  7.50718365079400002521e-03  9.99599948840899969582e+02  4.99180645790499984287e+05  2.00000000000000000000e+00  9.99999999999999954748e-07
1.04937500000000000000e+02  8.47000000000000063949e+00  3.45200000000000031264e+01  8.05165785714299919729e-03  9.99509999999999990905e+02  4.76161281250000000000e+05  2.00000000000000000000e+00  9.99999999999999954748e-07
1.04944444444400005523e+02  8.29997442046400024651e+00  3.47500703437199973678e+01  1.17046724444399997261e-02  9.99550038369299954866e+02  4.85118739566600008402e+05  2.00000000000000000000e+00  9.99999999999999954748e-07
1.04951388888899998619e+02  7.93999840127900036180e+00  3.63700159872100030611e+01  1.55988668888899992271e-02  9.99520017585899950063e+02  4.94076197883300017565e+05  2.00000000000000000000e+00  9.99999999999999954748e-07
1.04958333333300004142e+02  7.74996163069600019213e+00  3.61900719424499968113e+01  1.91670566666699987435e-02  9.99480028777000029550e+02  5.03033656199900025968e+05  2.00000000000000000000e+00  9.99999999999999954748e-07
1.04965277777799997239e+02  7.76000639488399990285e+00  3.62199744204599980435e+01  1.62694872222199984901e-02  9.99589955235799948241e+02  4.93562156267700018361e+05  2.00000000000000000000e+00  1.95783557151323018772e-03
1.04972222222200002761e+02  7.49998721023199976798e+00  3.60000255795400008196e+01  1.33719177777699999715e-02  9.99380009592299984433e+02  4.84090656232299981639e+05  2.00000000000000000000e+00  1.28691651855692990860e-04
1.04979166666699995858e+02  7.52999520383700016168e+00  3.64099280575499975043e+01  1.05435214285700008113e-02  9.99399961630699976922e+02  4.74619156028500001412e+05  2.00000000000000000000e+00  5.38685865732493976985e-05
1.04986111111100001381e+02  7.32999360511499986615e+00  3.60800399680300003524e+01  1.05281642857100003752e-02  9.99290009592299952601e+02  4.34977687352299981285e+05  2.00000000000000000000e+00  1.98537744792697987920e-04
1.04993055555599994477e+02  6.71009592325999992823e+00  3.83200703437199976520e+01  1.05128071428600006199e-02  9.99409878497199997582e+02  3.95336218676200020127e+05  2.00000000000000000000e+00  6.82984198667820996236e-04
1.05000000000000000000e+02  7.28000000000000024869e+00  3.77400000000000019895e+01  1.04974500000000001837e-02  9.99309999999999945430e+02  3.55694750000000000000e+05  2.00000000000000000000e+00  9.99999999999999954748e-07
1.05006944444400005523e+02  6.74996163069600019213e+00  3.93700127897700014046e+01  1.04820928571399997475e-02  9.99459910471599982884e+02  3.46545177100399974734e+05  2.00000000000000000000e+00  9.99999999999999954748e-07
1.05013888888899998619e+02  6.42999360511500039905e+00  3.92700175859299989156e+01  1.04667357142899999922e-02  9.99280033573100013200e+02  3.37395604200800007675e+05  2.00000000000000000000e+00  1.14601051033458996265e-05
1.05020833333300004142e+02  6.76997601918500002682e+00  3.93500575539599992680e+01  1.04513785714299995561e-02  9.99350000000000022737e+02  3.28246031301099981647e+05  2.00000000000000000000e+00  3.27652592523374006778e-03
1.05027777777799997239e+02  5.81001918465300004613e+00  4.08299776179099964679e+01  1.04378159259300006684e-02  9.99310035171900040041e+02  3.04823458377000002656e+05  2.00000000000000000000e+00  3.57997345620514979478e-03
1.05034722222200002761e+02  5.50001918465300043692e+00  4.29301854516399998829e+01  1.04242974074100006043e-02  9.99410012789800020983e+02  2.81400885372999997344e+05  2.00000000000000000000e+00  2.05230222009190020616e-03
1.05041666666699995858e+02  5.11004316546800030352e+00  4.42800431654699977457e+01  1.04107788888900005403e-02  9.99449913669100055813e+02  2.57978312376399990171e+05  2.00000000000000000000e+00  8.66151497322702017267e-03
1.05048611111100001381e+02  5.42000639488500013385e+00  4.41900191846499978965e+01  1.04450333611100006775e-02  9.99270025579500043023e+02  2.35855140542600012850e+05  2.00000000000000000000e+00  4.29524826659407991947e-03
1.05055555555599994477e+02  5.28999360511599991952e+00  4.55598848920899968107e+01  1.04816965555599994619e-02  9.99299987210200015397e+02  2.13731968708800006425e+05  2.00000000000000000000e+00  9.99999999999999954748e-07
1.05062500000000000000e+02  5.04000000000000003553e+00  4.63599999999999994316e+01  1.05173264285699993859e-02  9.99169999999999959073e+02  1.91608796875000000000e+05  5.08949212267499984108e+00  9.99999999999999954748e-07
1.05069444444400005523e+02  4.72001918465200009933e+00  4.78300575539600032471e+01  1.05396379365100007625e-02  9.99189993605099971319e+02  1.98519135403799999040e+05  2.00000000000000000000e+00  1.26372069703605005055e-03
1.05076388888899998619e+02  4.35000479616299973173e+00  4.89299840127900012021e+01  1.05619494444399997235e-02  9.99119988809000005858e+02  2.05429473932599998079e+05  2.00000000000000000000e+00  4.60360454845578997117e-04
1.05083333333300004142e+02  4.05999520383700041037e+00  4.71097218225400027336e+01  1.05860892063499995031e-02  9.98970081534799987821e+02  2.12339812461399997119e+05  2.00000000000000000000e+00  9.99999999999999954748e-07
1.05090277777799997239e+02  3.91001278976799993004e+00  4.71500191846499987491e+01  1.06464893386200003950e-02  9.98950028777000056834e+02  1.98818432316899998114e+05  2.00000000000000000000e+00  5.35480985928671023369e-04
1.05097222222200002761e+02  3.78996802557899981068e+00  4.83301151079200010940e+01  1.07068894709000002330e-02  9.99009923261399990224e+02  1.85297052058100001886e+05  2.00000000000000000000e+00  6.83773720500584995113e-03
1.05104166666699995858e+02  3.14003357314099984521e+00  5.14997841726600000811e+01  1.07800595238100004047e-02  9.98810062350099997275e+02  1.71775671910800010664e+05  2.00000000000000000000e+00  2.46715857552185988122e-03
1.05111111111100001381e+02  2.98997601918300004442e+00  5.36900031974399993828e+01  1.13725396825399994311e-02  9.98869982414100036294e+02  1.78178395857199997408e+05  2.00000000000000000000e+00  3.40089997682051009206e-03
1.05118055555599994477e+02  2.61006394884000014756e+00  5.48998337330200030237e+01  1.19650198412700001921e-02  9.98709987210199983565e+02  1.84581119803600013256e+05  2.00000000000000000000e+00  3.37180468713790988666e-03
1.05125000000000000000e+02  2.64000000000000012434e+00  5.48400000000000034106e+01  1.25574999999999992184e-02  9.98549999999999954525e+02  1.90983843750000000000e+05  2.00000000000000000000e+00  3.29585367836449007889e-03
1.05131944444400005523e+02  2.30996163069599980133e+00  5.51502621902399994269e+01  1.22688392857099991956e-02  9.98639891286999954900e+02  1.89818656252199987648e+05  2.00000000000000000000e+00  9.99999999999999954748e-07
1.05138888888899998619e+02  2.42000319744199998695e+00  5.42999616306899994811e+01  1.19801785714299998536e-02  9.98519969624299960742e+02  1.88653468754300003638e+05  2.00000000000000000000e+00  7.19621796280296949049e-04
1.05145833333300004142e+02  2.22003357314099991626e+00  5.53700767386100025647e+01  1.16915178571399998309e-02  9.98420067146299970773e+02  1.87488281256499991287e+05  2.00000000000000000000e+00  9.99999999999999954748e-07
1.05152777777799997239e+02  2.38000959232600006743e+00  5.40300319744199981642e+01  1.16088951322800004728e-02  9.98459964828100055456e+02  1.74011739608400006546e+05  2.00000000000000000000e+00  1.75239937123616005589e-04
1.05159722222200002761e+02  2.20999680255799990647e+00  5.50299712230199986607e+01  1.15313389153400003284e-02  9.98270035171899962734e+02  1.60535197891599993454e+05  2.00000000000000000000e+00  1.11389931392879009027e-03
1.05166666666699995858e+02  2.20997122302199988653e+00  5.62498129496400025573e+01  1.14537826984100008648e-02  9.98170023980800010577e+02  1.47058656194699986372e+05  2.00000000000000000000e+00  3.14840813059699990359e-03
1.05173611111100001381e+02  2.75000639488500020491e+00  5.33499856115100001830e+01  1.13784207407400007883e-02  9.98260012789800043720e+02  1.37169088504799990915e+05  2.00000000000000000000e+00  5.11202232512788026786e-03
1.05180555555599994477e+02  2.73005115907200002212e+00  5.14501918465199992170e+01  1.13031694179900003144e-02  9.98230083133499988435e+02  1.27279520814899995457e+05  2.00000000000000000000e+00  3.40568669349152006870e-03
1.05187500000000000000e+02  1.86000000000000009770e+00  5.31700000000000017053e+01  1.12279180952399998406e-02  9.98330000000000040927e+02  1.17389953125000000000e+05  2.00000000000000000000e+00  3.29959502860547020803e-03
1.05194444444400005523e+02  2.34969304556799984951e+00  5.41204476418799984572e+01  1.10590817777800002469e-02  9.98130083133499965697e+02  1.29262708311199996388e+05  2.00000000000000000000e+00  9.99999999999999954748e-07
1.05201388888899998619e+02  1.59001278976899995676e+00  5.81499824140700027897e+01  1.08829845555600008417e-02  9.98229980815299995811e+02  1.41135463497399992775e+05  2.00000000000000000000e+00  9.99999999999999954748e-07
1.05208333333300004142e+02  1.14979376498899998893e+00  5.79499424460399978898e+01  1.07141782539700008287e-02  9.98199980815300023096e+02  1.53008218683599989163e+05  2.00000000000000000000e+00  1.80925131006805998794e-03
1.05215277777799997239e+02  4.10063948842100012282e-01  5.78795427657800019006e+01  1.06899752116399997942e-02  9.97990025579499956621e+02  1.32524604204800009029e+05  2.00000000000000000000e+00  2.69905380985026007237e-03
1.05222222222200002761e+02  -1.00009592326299995291e-01  6.32100191846500010229e+01  1.06657721693100004945e-02  9.98129945643500036567e+02  1.12040989545200005523e+05  2.00000000000000000000e+00  1.39021101660890991462e-03
1.05229166666699995858e+02  2.80000000000000026645e-01  6.31899184652300007770e+01  1.06938639682599995889e-02  9.98030057553999995434e+02  9.15573749932200007606e+04  2.00000000000000000000e+00  1.44106395819094002669e-03
1.05236111111100001381e+02  3.60004796163500007111e-01  6.37099952038400019205e+01  1.28486126454999995128e-02  9.98129982414100027199e+02  9.03449973913199937670e+04  2.00000000000000000000e+00  1.21857461896369007048e-02
1.05243055555599994477e+02  6.89987210232000047760e-01  6.24000703437200030521e+01  1.50033613227500001175e-02  9.98070051159099989491e+02  8.91326197894100041594e+04  2.00000000000000000000e+00  2.25641528490137018709e-03
1.05250000000000000000e+02  5.60000000000000053291e-01  6.14200000000000017053e+01  1.71581100000000007222e-02  9.98029999999999972715e+02  8.79202421875000000000e+04  2.00000000000000000000e+00  3.42320709966782016354e-03
1.05256944444400005523e+02  9.50108713028099960418e-01  6.07902749800099968525e+01  1.79264764021200007083e-02  9.98129961630699995112e+02  1.16917166612600005465e+05  2.00000000000000000000e+00  7.76969440827774034120e-03
1.05263888888899998619e+02  1.58999520383699999293e+00  6.10899760191799998665e+01  1.86948428042299982788e-02  9.98070019184699958714e+02  1.45914091037800011691e+05  2.00000000000000000000e+00  9.99999999999999954748e-07
1.05270833333300004142e+02  1.86000959232600004967e+00  6.02898225419699969052e+01  1.94632092063500017343e-02  9.98219980815300004906e+02  1.74911015462899988052e+05  2.00000000000000000000e+00  9.99999999999999954748e-07
1.05277777777799997239e+02  2.35996163069499997889e+00  5.87699968025600014698e+01  1.87008822751300006482e-02  9.98270025579500043023e+02  2.07084656190000008792e+05  2.00000000000000000000e+00  9.99999999999999954748e-07
1.05284722222200002761e+02  2.71000319744200002248e+00  5.72500863309400003232e+01  1.79009153439100010541e-02  9.98270025579500043023e+02  2.39258296934999991208e+05  2.00000000000000000000e+00  1.64102629107306004219e-03
1.05291666666699995858e+02  3.13994724220599996656e+00  5.57401486810500017555e+01  1.71009484127000004061e-02  9.98260057554000013624e+02  2.71431938989799993578e+05  2.00000000000000000000e+00  6.65627138173767972373e-03
1.05298611111100001381e+02  3.68999999999999994671e+00  5.41698800959100026375e+01  1.60354940555599984053e-02  9.98240011191000007784e+02  5.38014542659900034778e+05  2.00000000000000000000e+00  1.76988404924730002854e-03
1.05305555555599994477e+02  3.90999360511600002610e+00  5.31298657074399969247e+01  1.49566537777800004361e-02  9.98320006394900019586e+02  8.04597146329900017008e+05  2.00000000000000000000e+00  3.44349726801895014011e-03
1.05312500000000000000e+02  4.12999999999999989342e+00  5.34799999999999968736e+01  1.39843176190500000783e-02  9.98240000000000009095e+02  1.07117975000000000000e+06  2.00000000000000000000e+00  3.36109313457123989530e-03
1.05319444444400005523e+02  4.40003836930400016314e+00  5.32599488409300008129e+01  1.43847012169299997425e-02  9.98149942445999954543e+02  1.28668124959899997339e+06  2.00000000000000000000e+00  1.32408325478261990234e-03
1.05326388888899998619e+02  4.68999360511500018589e+00  5.21600479616299992358e+01  1.47850848148099994067e-02  9.98130015987199953997e+02  1.50218274919699993916e+06  2.00000000000000000000e+00  9.99999999999999954748e-07
1.05333333333300004142e+02  4.75002398081500043503e+00  5.17800191846500013071e+01  1.51557292063499993162e-02  9.98309956834499985234e+02  1.71768424879599991255e+06  2.00000000000000000000e+00  7.24174476576544979417e-03
1.05340277777799997239e+02  4.82998401278899969213e+00  5.02900735411700026134e+01  1.49365460052899995391e-02  9.98289964828099982697e+02  2.29128533226400008425e+06  2.00000000000000000000e+00  1.53530105203030994843e-02
1.05347222222200002761e+02  4.94999040767400000362e+00  5.08499680255799972883e+01  1.47173628042299997620e-02  9.98259999999999990905e+02  2.86488641773599991575e+06  2.00000000000000000000e+00  2.39361263306449995047e-02
1.05354166666699995858e+02  5.58995683453199987412e+00  4.95799328537200025835e+01  1.44928635714300004661e-02  9.98190004796200014425e+02  3.43848750035300012678e+06  2.00000000000000000000e+00  3.95045888171164025215e-02
1.05361111111100001381e+02  6.03002398081699997334e+00  4.77400287769799973603e+01  1.40521790476199996689e-02  9.98350009592300011718e+02  3.50166575023500015959e+06  2.00000000000000000000e+00  6.45152879951893937216e-02
1.05368055555599994477e+02  6.66993605115999965705e+00  4.43603772981600030789e+01  1.36114945238100006064e-02  9.98440019184699963262e+02  3.56484400011799996719e+06  2.00000000000000000000e+00  5.44177790047710996379e-02
1.05375000000000000000e+02  7.29000000000000003553e+00  4.21899999999999977263e+01  1.31708099999999998092e-02  9.98379999999999995453e+02  3.62802225000000000000e+06  2.00000000000000000000e+00  6.71172790955642944999e-02
1.05381944444400005523e+02  8.14000000000000056843e+00  3.91999040767399975493e+01  1.25234058994699998246e-02  9.98389936051200038492e+02  3.61037808336600009352e+06  2.00000000000000000000e+00  7.26765879047687052283e-02
1.05388888888899998619e+02  9.08997442046199921606e+00  3.72999936051200009501e+01  1.18760017989399998400e-02  9.98300017585900036465e+02  3.59273391673200018704e+06  2.00000000000000000000e+00  7.10643300625611040733e-02
1.05395833333300004142e+02  9.76000479616300076202e+00  3.40901007194200005301e+01  1.12285976984099998555e-02  9.98329928057600000102e+02  3.57508975009900005534e+06  2.23375221605100016120e+00  1.54091926100889009543e-01
1.05402777777799997239e+02  1.03999648281399998950e+01  3.33998305355699969255e+01  1.11212243386200008294e-02  9.98199974420499984262e+02  4.49570366495100036263e+06  7.98297631926399997582e+00  2.10017593172952987679e-01
1.05409722222200002761e+02  1.10600319744199993011e+01  3.06999840127900007758e+01  1.10271304232799991635e-02  9.98080041566699946998e+02  5.41631758504899963737e+06  1.16066333890699997511e+01  3.51876925672022999869e-01
1.05416666666699995858e+02  1.13000000000000007105e+01  3.01898944844100007856e+01  1.09330365079399992323e-02  9.98130062350100047297e+02  6.33693150182900018990e+06  9.73743527101500028209e+00  4.32928548232527021788e-01
1.05423611111100001381e+02  1.19299792166199996046e+01  2.97499536370900017346e+01  1.33626807407400006317e-02  9.98169963229399968441e+02  6.66412566788600012660e+06  1.35826477661599991364e+01  4.14925049188907990594e-01
1.05430555555599994477e+02  1.21998657074400007616e+01  2.87597889688300014654e+01  1.59195722751299985342e-02  9.98100044764199992642e+02  6.99131983394300006330e+06  6.48583739369600031921e+00  5.54373916474901973217e-01
1.05437500000000000000e+02  1.24000000000000003553e+01  2.82300000000000004263e+01  1.84764638095200016410e-02  9.98090000000000031832e+02  7.31851400000000000000e+06  2.01149568164299985540e+00  2.32281441256063009293e-01
1.05444444444400005523e+02  1.24900703437199993573e+01  2.82800575539599989838e+01  1.89681082222200002307e-02  9.98030057553999995434e+02  6.63900733459900040179e+06  2.00000000000000000000e+00  3.48330301046063982653e-03
1.05451388888899998619e+02  1.27399856115100007514e+01  2.82699808153499994035e+01  1.92995179444400005719e-02  9.98010012789800043720e+02  5.95950066919799987227e+06  2.00000000000000000000e+00  3.01513651891366016300e-02
1.05458333333300004142e+02  1.26300671462800000455e+01  2.89697410071899987827e+01  1.96129184126999991933e-02  9.98199971223000034115e+02  5.27999400379799958318e+06  2.00000000000000000000e+00  1.99211597243129007184e-01
1.05465277777799997239e+02  1.34899264588300002998e+01  2.85698241406800015341e+01  1.95691353439200015074e-02  9.98239974420499947882e+02  5.71901416584900021553e+06  2.00000000000000000000e+00  4.07534416492001005938e-01
1.05472222222200002761e+02  1.28999968025600004751e+01  2.87198976818500000263e+01  1.95253522751300014060e-02  9.98180028776999961337e+02  6.15803433415099978447e+06  2.00000000000000000000e+00  6.04157531307792039499e-01
1.05479166666699995858e+02  1.30299760191799993692e+01  2.87899472422100011215e+01  1.94696325396799992113e-02  9.98080076738600041608e+02  6.59705449974299967289e+06  2.00000000000000000000e+00  8.05050636109642003824e-01
1.05486111111100001381e+02  1.31100079936099991329e+01  2.81399728217399989205e+01  1.89284883597900001340e-02  9.98209979216600004293e+02  6.55107383316200040281e+06  2.00000000000000000000e+00  7.02099465290528024219e-01
1.05493055555599994477e+02  1.34201534772199995160e+01  2.69998721023200012326e+01  1.83873441798899986410e-02  9.98239955235800039191e+02  6.50509316658100020140e+06  2.00000000000000000000e+00  6.31394779317849041966e-01
1.05500000000000000000e+02  1.33000000000000007105e+01  2.65199999999999995737e+01  1.78461999999999995636e-02  9.98169999999999959073e+02  6.45911250000000000000e+06  2.00000000000000000000e+00  6.90272732822089007954e-01
1.05506944444400005523e+02  1.35198976818599998495e+01  2.62901662669799982552e+01  1.80066794973499991195e-02  9.98110057554000036362e+02  5.86384433444199990481e+06  2.00000000000000000000e+00  3.11496140786120978561e-01
1.05513888888899998619e+02  1.36699840127899996389e+01  2.66600159872099986558e+01  1.81671589947100010909e-02  9.98249979216599967913e+02  5.26857616888399980962e+06  2.00000000000000000000e+00  2.77249502265988989613e-01
1.05520833333300004142e+02  1.38199808153500001140e+01  2.64101534772199997292e+01  1.83276384920600006467e-02  9.98020071942400022635e+02  4.67330800332699995488e+06  2.00000000000000000000e+00  2.15154714519680989593e-01
1.05527777777799997239e+02  1.37999520383699998405e+01  2.63900959232599987558e+01  1.77159677248699999608e-02  9.98199964828099950864e+02  4.75094083318900037557e+06  2.00000000000000000000e+00  3.39328944953866007417e-01
1.05534722222200002761e+02  1.40299936051199996001e+01  2.61898752997600006154e+01  1.70853096560799992687e-02  9.98129968025599964676e+02  4.82857366681099962443e+06  2.00000000000000000000e+00  3.82343469355595988457e-01
1.05541666666699995858e+02  1.42699760191799995823e+01  2.58001822541999992211e+01  1.64546515873000009922e-02  9.98149990407699988282e+02  4.90620649975799955428e+06  2.00000000000000000000e+00  4.45378453625222991974e-01
1.05548611111100001381e+02  1.46299856115099995435e+01  2.62000079936100007671e+01  1.70256836944399983502e-02  9.98089990407700042852e+02  4.86285049983800016344e+06  2.00000000000000000000e+00  3.66743364469321986299e-01
1.05555555555599994477e+02  1.43200511590699992581e+01  2.64900511590699991871e+01  1.76573052222200009564e-02  9.98070044764200019927e+02  4.81949449991900008172e+06  2.00000000000000000000e+00  7.51780894597164017767e-01
1.05562500000000000000e+02  1.44700000000000006395e+01  2.62500000000000000000e+01  1.82760507142900006927e-02  9.98110000000000013642e+02  4.77613850000000000000e+06  2.00000000000000000000e+00  2.08459072249107008057e-01
1.05569444444400005523e+02  1.43500255795400004644e+01  2.74201087130300003025e+01  1.87288384127000002988e-02  9.98109987210199960828e+02  4.37991408407100010663e+06  2.00000000000000000000e+00  9.99999999999999954748e-07
1.05576388888899998619e+02  1.48599888089499998500e+01  2.73899968025599989119e+01  1.91816261111099999048e-02  9.97980006394899987754e+02  3.98368966814299998805e+06  2.00000000000000000000e+00  9.99999999999999954748e-07
1.05583333333300004142e+02  1.45599712230199997975e+01  2.73499760191800014297e+01  1.96120085714300007584e-02  9.98019947242200032633e+02  3.58746525221400009468e+06  2.00000000000000000000e+00  9.99999999999999954748e-07
1.05590277777799997239e+02  1.50999392486000001412e+01  2.67701023181499984105e+01  1.95980204761900013433e-02  9.97939945643499981998e+02  3.43334591695400001481e+06  2.00000000000000000000e+00  9.99999999999999954748e-07
1.05597222222200002761e+02  1.48300159872100003611e+01  2.60300543565200008800e+01  1.95840323809499984586e-02  9.97819964828099955412e+02  3.27922658304599998519e+06  2.00000000000000000000e+00  2.29443736338571999123e-02
1.05604166666699995858e+02  1.50800191846500002413e+01  2.55600143884899999591e+01  1.95854061111099993220e-02  9.97689966426900014085e+02  3.12510724909800011665e+06  2.00000000000000000000e+00  1.56292116806708986099e-02
1.05611111111100001381e+02  1.52300447641899996398e+01  2.55899936051200000975e+01  2.02114940740700001209e-02  9.97649996802599957846e+02  2.96378508273199992254e+06  2.00000000000000000000e+00  9.99999999999999954748e-07
1.05618055555599994477e+02  1.56999872102300006560e+01  2.56899040767399995389e+01  2.08375820370399998660e-02  9.97699936051199983922e+02  2.80246291636600019410e+06  2.00000000000000000000e+00  9.99999999999999954748e-07
1.05625000000000000000e+02  1.53100000000000004974e+01  2.60500000000000007105e+01  2.14636700000000006650e-02  9.97500000000000000000e+02  2.64114075000000000000e+06  2.00000000000000000000e+00  9.99999999999999954748e-07
1.05631944444400005523e+02  1.58300127897700004809e+01  2.55001215027999990070e+01  2.12428399735500005041e-02  9.97539999999999963620e+02  2.38481516714400006458e+06  2.00000000000000000000e+00  1.41057166423859004639e-02
1.05638888888899998619e+02  1.53400223821000007973e+01  2.55700015987200011125e+01  2.10220099470900013972e-02  9.97370001598700014256e+02  2.12848958428800012916e+06  2.00000000000000000000e+00  4.39400932517059958360e-03
1.05645833333300004142e+02  1.55399376498800005919e+01  2.57100143884899985380e+01  2.08011799206400012363e-02  9.97429947242200000801e+02  1.87216400143299996853e+06  2.00000000000000000000e+00  9.99999999999999954748e-07
1.05652777777799997239e+02  1.50400223820899991978e+01  2.63999520383699994852e+01  2.01550766137599986216e-02  9.97260012789800043720e+02  1.67989820869200001471e+06  2.00000000000000000000e+00  1.15185573623304005064e-02
1.05659722222200002761e+02  1.48200000000000002842e+01  2.67600415667500008965e+01  1.94985157671999989604e-02  9.97190031974399971659e+02  1.48763241630799998529e+06  2.00000000000000000000e+00  9.99999999999999954748e-07
1.05666666666699995858e+02  1.45700191846500004544e+01  2.69798657074300010095e+01  1.88419549206300003530e-02  9.97190023980799992387e+02  1.29536662481199996546e+06  2.00000000000000000000e+00  9.99999999999999954748e-07
1.05673611111100001381e+02  1.44300015987200005441e+01  2.70900255795400006775e+01  1.85739227777799997821e-02  9.97269984012800023265e+02  1.26170037487499997951e+06  2.00000000000000000000e+00  9.99999999999999954748e-07
1.05680555555599994477e+02  1.42899808153500007535e+01  2.73698912869699988448e+01  1.83254803174600008897e-02  9.97179929656300032548e+02  1.22803412493699998595e+06  2.00000000000000000000e+00  9.99999999999999954748e-07
1.05687500000000000000e+02  1.42100000000000008527e+01  2.71200000000000009948e+01  1.80770378571399985279e-02  9.97059999999999945430e+02  1.19436787500000000000e+06  2.00000000000000000000e+00  8.81694529934321961440e-05
1.05694444444400005523e+02  1.38399616306999995174e+01  2.78800831334900003355e+01  1.81096164444400006821e-02  9.96960076738600037061e+02  1.14749845842100004666e+06  2.00000000000000000000e+00  4.27260828664014023076e-03
1.05701388888899998619e+02  1.33900079936100002698e+01  2.85400031974400008039e+01  1.81639983888900007070e-02  9.97209977617899994584e+02  1.10062904184100008570e+06  2.00000000000000000000e+00  6.94371511763523015931e-03
1.05708333333300004142e+02  1.31199616307000006543e+01  2.95300191846500013071e+01  1.82437644444400012822e-02  9.97020009592299970791e+02  1.05375962526199989952e+06  2.00000000000000000000e+00  7.09536855416085035508e-03
1.05715277777799997239e+02  1.27700127897699999835e+01  3.06199488409300002445e+01  1.88269820370399985909e-02  9.97189952038399951562e+02  8.99287500287899980322e+05  2.00000000000000000000e+00  3.97727408859952034220e-03
1.05722222222200002761e+02  1.16750472075499995839e+01  3.98985641148999974348e+01  1.94101996296300004230e-02  9.97269984012800023265e+02  7.44815374712100019678e+05  2.00000000000000000000e+00  2.12069590642360999988e-02
1.05729166666699995858e+02  9.56004796163099967998e+00  5.71266666666800020380e+01  1.99763703968299996538e-02  9.97319990407699947355e+02  5.90343249832200002857e+05  2.00000000000000000000e+00  9.99999999999999954748e-07
1.05736111111100001381e+02  8.41998880895200052521e+00  6.44100399680300057526e+01  1.98493035978800011487e-02  9.97170009592299948054e+02  5.60313156138099962845e+05  2.00000000000000000000e+00  9.99999999999999954748e-07
